"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"30001","Beaverhead, MT","7","CA5N","102","114","        Fishing, hunting and trapping","(L)","(L)",100,92,97,103,100,71,64,79,"(L)","(L)","(L)","(L)"
"30001","Beaverhead, MT","7","CA5N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)",1884,2321,"(D)","(D)",2097,2420,2597,3208,2971,2924
"30001","Beaverhead, MT","7","CA5N","200","21","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30001","Beaverhead, MT","7","CA5N","201","211","        Oil and gas extraction",52,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,"(D)"
"30001","Beaverhead, MT","7","CA5N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30001","Beaverhead, MT","7","CA5N","203","213","        Support activities for mining",0,"(L)",0,"(L)","(L)",52,"(L)","(L)",0,"(L)","(L)","(L)","(L)","(D)"
"30001","Beaverhead, MT","7","CA5N","300","22","      Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30001","Beaverhead, MT","7","CA5N","400","23","      Construction",8829,9105,10127,11096,12712,14907,13409,11847,10962,10771,11057,12503,12563,13503
"30001","Beaverhead, MT","7","CA5N","401","236","        Construction of buildings","(D)","(D)","(D)","(D)",1595,1845,"(D)",2126,1813,1640,"(D)",1654,1708,1718
"30001","Beaverhead, MT","7","CA5N","402","237","        Heavy and civil engineering construction","(D)","(D)","(D)","(D)",2495,3372,"(D)",3127,2944,2782,"(D)",3311,3261,3988
"30001","Beaverhead, MT","7","CA5N","403","238","        Specialty trade contractors",5716,5891,6789,7630,8622,9690,8595,6594,6205,6349,6730,7538,7594,7797
"30001","Beaverhead, MT","7","CA5N","500","31-33","      Manufacturing",1780,2074,1449,1415,1269,1408,1676,1944,2093,2274,1641,1600,2579,2950
"30001","Beaverhead, MT","7","CA5N","510","321,327-339","        Durable goods manufacturing",687,1129,790,698,670,750,877,883,1044,914,701,581,672,872
"30001","Beaverhead, MT","7","CA5N","511","321","          Wood product manufacturing",272,677,300,149,134,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
