"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"38041","Hettinger, ND","4","CA1","3","...","Per capita personal income (dollars) 2/",3187,3292,3524,4839,7411,7487,6643,6687,6663,7213,7018,4012,7919,9331,11367,13519,12520,14079,12859,9079,12260,13253,12952,19012,19381,20709,17672,24998,19950,24878,25454,31298,30254,22237,33280,29432,30591,32370,37759,42766,50198,51127,53103,69508,51061,55144
"38043","Kidder, ND","4","CA1","1","...","Personal income (thousands of dollars)",12962,12584,15133,18321,24416,23837,25297,21414,19992,26184,25029,12319,31544,29748,28056,31103,31438,33493,37964,29770,36723,43988,39170,42810,48402,46692,40536,51259,45971,58935,56746,60910,65116,57435,73386,76890,84642,72398,80557,85590,83385,104033,113521,128716,120739,121523
"38043","Kidder, ND","4","CA1","2","...","Population (persons) 1/",4477,4343,4312,4248,4363,4212,4166,4167,4162,4094,3894,3810,3712,3687,3726,3696,3619,3564,3540,3489,3400,3321,3267,3191,3159,3088,3058,2997,2931,2880,2794,2724,2652,2591,2606,2592,2496,2509,2450,2419,2396,2439,2446,2434,2429,2424
"38043","Kidder, ND","4","CA1","3","...","Per capita personal income (dollars) 2/",2895,2898,3510,4313,5596,5659,6072,5139,4803,6396,6428,3233,8498,8068,7530,8415,8687,9398,10724,8533,10801,13245,11990,13416,15322,15120,13256,17103,15684,20464,20310,22360,24554,22167,28160,29664,33911,28855,32880,35382,34802,42654,46411,52882,49707,50133
"38045","LaMoure, ND","4","CA1","1","...","Personal income (thousands of dollars)",21572,20605,26031,32721,41716,47704,46815,35767,35239,48454,42914,23721,45695,61789,49845,72385,69351,65171,72290,46352,74484,83968,77185,86879,79398,98204,84190,111724,87898,109904,94503,123099,120059,114254,129115,144914,155011,143390,172510,206837,173677,230632,272217,285731,224910,246851
"38045","LaMoure, ND","4","CA1","2","...","Population (persons) 1/",7277,7062,6863,6936,6920,6693,6734,6640,6641,6465,6480,6450,6344,6218,6170,6119,6047,5941,5793,5670,5500,5357,5299,5282,5171,5109,5005,4980,4890,4794,4731,4671,4642,4598,4575,4552,4447,4357,4320,4218,4142,4129,4121,4103,4133,4149
"38045","LaMoure, ND","4","CA1","3","...","Per capita personal income (dollars) 2/",2964,2918,3793,4718,6028,7127,6952,5387,5306,7495,6623,3678,7203,9937,8079,11830,11469,10970,12479,8175,13543,15674,14566,16448,15354,19222,16821,22435,17975,22925,19975,26354,25864,24849,28222,31835,34857,32910,39933,49037,41931,55857,66056,69640,54418,59497
"38047","Logan, ND","4","CA1","1","...","Personal income (thousands of dollars)",11925,10051,13122,17101,22592,20499,19360,16629,19555,23407,25202,12959,27841,26114,26610,34113,32592,35678,37213,30125,38757,44774,41289,47854,47944,47753,42210,50395,38811,50650,50610,60744,59041,50151,65986,61861,70873,55300,76740,87109,77986,93602,115959,115173,108023,128985
"38047","Logan, ND","4","CA1","2","...","Population (persons) 1/",4352,4209,4075,4017,3944,3765,3824,3799,3708,3660,3560,3474,3391,3338,3295,3263,3211,3126,3046,2957,2918,2829,2787,2724,2670,2578,2502,2465,2438,2391,2339,2300,2229,2209,2155,2126,2074,2018,2023,2000,1970,1999,1967,1932,1932,1944
"38047","Logan, ND","4","CA1","3","...","Per capita personal income (dollars) 2/",2740,2388,3220,4257,5728,5445,5063,4377,5274,6395,7079,3730,8210,7823,8076,10454,10150,11413,12217,10188,13282,15827,14815,17568,17957,18523,16871,20444,15919,21184,21637,26410,26488,22703,30620,29097,34172,27403,37934,43555,39587,46824,58952,59613,55913,66350
