FIPS,p_all,p_blm,p_dod,p_doe,p_nps,p_usfs,p_usfws
51155,0.10247747747747747,0,0.013513513513513514,0,0,0.08896396396396396,0
33015,0.0031662269129287598,0,5.277044854881266e-4,0,0,0,0.002638522427440633
42003,5.200208008320333e-4,0,5.200208008320333e-4,0,0,0,0
36043,0,0,0,0,0,0,0
39023,9.578544061302681e-4,0,9.578544061302681e-4,0,0,0,0
36047,0.18947368421052632,0,0.0035087719298245615,0,0.18596491228070175,0,0
42055,0.03712871287128713,0,0.03564356435643564,0,0.0014851485148514852,0,0
23029,0.019867549668874173,0,0.0015582391897156214,0,0,0,0.018309310479158552
34029,0.1227364185110664,0,0.03319919517102616,0,0,0,0.08953722334004025
18093,0.05731394354148846,0,8.55431993156544e-4,0,0,0.05645851154833191,0
33005,5.361930294906167e-4,0,5.361930294906167e-4,0,0,0,0
39133,0.06273909716908951,0,0.06273909716908951,0,0,0,0
39113,0.0041390728476821195,0,0.0041390728476821195,0,0,0,0
09011,0.007146783947223749,0,0.007146783947223749,0,0,0,0
21151,0.05221238938053097,0,0.05221238938053097,0,0,0,0
21029,0.1795817958179582,0,0.1795817958179582,0,0,0,0
39139,7.716049382716049e-4,0,7.716049382716049e-4,0,0,0,0
31055,0.0011273957158962795,0,0.0011273957158962795,0,0,0,0
18017,0,0,0,0,0,0,0
42089,0.01828499369482976,0,0.0031525851197982345,0,0.014501891551071878,0,6.305170239596469e-4
54077,0.020070838252656435,0,0.00885478158205431,0,0,0.011216056670602124,0
20177,7.00770847932726e-4,0,7.00770847932726e-4,0,0,0,0
20103,0.017241379310344827,0,0.017241379310344827,0,0,0,0
36001,0,0,0,0,0,0,0
21163,0.06832298136645963,0,0.06832298136645963,0,0,0,0
33011,0.009913793103448275,0,0.006896551724137931,0,0,0,0.003017241379310345
26039,0.38345864661654133,0,0.2761449077238551,0,0,0.10526315789473684,0.002050580997949419
44003,0.003968253968253968,0,0.003968253968253968,0,0,0,0
51650,0.06481481481481481,0,0.06018518518518518,0,0,0,0.004629629629629629
29169,0.28691392582225334,0,0.17494751574527642,0,0,0.11196641007697691,0
36049,0.023624401913875596,0,0.023624401913875596,0,0,0,0
51041,0.004340277777777778,0,0.001736111111111111,0,0,0,0.0026041666666666665
26113,6.711409395973154e-4,0,6.711409395973154e-4,0,0,0,0
26025,0.0037553648068669528,0,0.0037553648068669528,0,0,0,0
51057,0.014102564102564101,0,0.008974358974358974,0,0,0,0.005128205128205128
18101,0.31228861330326946,0,0.26832018038331457,0,0,0.043968432919954906,0
29105,0.06303580433686334,0,0,0,0,0.06303580433686334,0
18013,0.10800970873786409,0,0.019417475728155338,0,0,0.08859223300970874,0
23005,0.0030097817908201654,0,0,0,0,0,0.0030097817908201654
51199,0.12921348314606743,0,0.12921348314606743,0,0,0,0
17031,0,0,0,0,0,0,0
29101,0.007751937984496124,0,0.007751937984496124,0,0,0,0
17163,0.00681044267877412,0,0.00681044267877412,0,0,0,0
51025,0.018417462482946793,0,0.018417462482946793,0,0,0,0
24031,0.01532567049808429,0,0.0015325670498084292,0,0.013793103448275862,0,0
26099,0.00843558282208589,0,0.00843558282208589,0,0,0,0
45011,0.3300561797752809,0,0,0.3300561797752809,0,0,0
45003,0.10621387283236994,0,0,0.10621387283236994,0,0,0
35028,0.8244514106583072,0,0,0.29780564263322884,0.16614420062695925,0.3605015673981191,0
48065,0.017147636971978252,0,0,0.017147636971978252,0,0,0
45005,0.015873015873015872,0,0,0.015873015873015872,0,0,0
13033,0.005085529357374018,0,0,0.005085529357374018,0,0,0
13251,0,0,0,0,0,0,0
36093,0.0019569471624266144,0,0,0.0019569471624266144,0,0,0
06075,0.03508771929824561,0,0,0,0.03508771929824561,0,0
25025,0,0,0,0,0,0,0
48493,0,0,0,0,0,0,0
48171,7.27802037845706e-4,0,0,0,7.27802037845706e-4,0,0
18091,0.0018975332068311196,0,0,0,0.0018975332068311196,0,0
42025,0.004020100502512563,0,0,0,0.004020100502512563,0,0
20011,0,0,0,0,0,0,0
51139,0.31055900621118016,0,0,0,0.17142857142857143,0.1391304347826087,0
05101,0.4496929617383089,0,0,0,0.07699574870099198,0.37269721303731695,0
34013,0,0,0,0,0,0,0
05051,0.26670146137787054,0,0,0,0.010438413361169102,0.25626304801670147,0
51003,0.022848034006376194,0,0,0,0.022848034006376194,0,0
51043,0.020316027088036117,0,0,0,0.020316027088036117,0,0
27117,8.319467554076539e-4,0,0,0,8.319467554076539e-4,0,0
29043,0.15119549929676512,0,0,0,0.002109704641350211,0.1490857946554149,0
55129,0.00821917808219178,0,0,0,0.00821917808219178,0,0
47035,5.543237250554324e-4,0,0,0,5.543237250554324e-4,0,0
26115,0.002051983584131327,0,0,0,0,0,0.002051983584131327
20065,0,0,0,0,0,0,0
29091,0.08565488565488566,0,0,0,0,0.08565488565488566,0
54065,0.003629764065335753,0,0,0,0.003629764065335753,0,0
26019,0.06326304106548279,0,0,0,0.06326304106548279,0,0
51185,0.028613352898019074,0,0,0,0,0.028613352898019074,0
31067,4.49034575662326e-4,0,0,0,4.49034575662326e-4,0,0
39141,0.002767017155506364,0,0,0,0.002767017155506364,0,0
21123,0.0015128593040847202,0,0,0,0.0015128593040847202,0,0
42001,0.015463917525773196,0,0,0,0.015463917525773196,0,0
05057,0,0,0,0,0,0,0
13193,0.0019286403085824494,0,0,0,0.0019286403085824494,0,0
48375,0.0016750418760469012,0,0,0,0.0016750418760469012,0,0
21095,0.008878127522195318,0,0,0,0.004842615012106538,0.004035512510088781,0
24047,0.055667337357478204,0,0,0,0.05432595573440644,0,0.0013413816230717639
42021,0.0016519823788546256,0,0,0,0.0016519823788546256,0,0
51173,0.2590627763041556,0,0,0,0.002652519893899204,0.2564102564102564,0
19031,6.635700066357001e-4,0,0,0,6.635700066357001e-4,0,0
36021,0,0,0,0,0,0,0
29203,0.1864145117715168,0,0,0,0.05441914318795832,0.13199536858355848,0
39085,0,0,0,0,0,0,0
19043,0.01268911664226452,0,0,0,9.760858955588092e-4,0,0.01171303074670571
12081,0,0,0,0,0,0,0
23009,0.02911554660318623,0,0,0,0.02801684673136788,0,0.0010986998718183483
33019,7.017543859649122e-4,0,0,0,7.017543859649122e-4,0,0
40129,0.04230118443316413,0,0,0,3.3840947546531303e-4,0.04196277495769882,0
36099,0.04930966469428008,0,0,0,0,0.020710059171597635,0.028599605522682446
29065,0.15727459016393444,0,0,0,0.004098360655737705,0.15317622950819673,0
50021,0.15127067365873337,0,0,0,0.007664380798709157,0.14360629286002422,0
37089,0.07804370447450573,0,0,0,0.001040582726326743,0.07700312174817898,0
01049,0.0044932601098352475,0,0,0,0.0044932601098352475,0,0
51760,0,0,0,0,0,0,0
18083,0,0,0,0,0,0,0
26003,0.31599684791174154,0,0,0,0.11347517730496454,0.20252167060677698,0
34017,0,0,0,0,0,0,0
29181,0.24459134615384615,0,0,0,6.009615384615385e-4,0.2439903846153846,0
51023,0.23554603854389722,0,0,0,0.0028551034975017845,0.23269093504639543,0
47129,0.0077459333849728895,0,0,0,0.0077459333849728895,0,0
12127,0.07591861524445793,0,0,0,0.0315821439416945,0.0036440935317339812,0.04069237777102946
01087,0.02857142857142857,0,0,0,0,0.02857142857142857,0
42107,0.00196174595389897,0,0,0,0.00196174595389897,0,0
42045,0.008146639511201629,0,0,0,0.002036659877800407,0,0.006109979633401222
30029,0.7226019845644984,0,0,0,0.1898566703417861,0.5287761852260199,0.003969128996692392
34041,0.046218487394957986,0,0,0,0.046218487394957986,0,0
36029,0,0,0,0,0,0,0
39061,0,0,0,0,0,0,0
42059,0.0012961762799740765,0,0,0,0.0012961762799740765,0,0
54003,0.005793742757821553,0,0,0,0.005793742757821553,0,0
29035,0.3318181818181818,0,0,0,0.04696969696969697,0.28484848484848485,0
51071,0.2841765339074273,0,0,0,0.005382131324004306,0.27879440258342303,0
51021,0.34368308351177734,0,0,0,0.0021413276231263384,0.341541755888651,0
51510,0.027777777777777776,0,0,0,0.027777777777777776,0,0
28001,0.11871069182389937,0,0,0,0,0.046383647798742135,0.07232704402515723
33007,0.22698612862547288,0,0,0,0.0018915510718789407,0.20008406893652794,0.025010508617065993
22087,5.081300813008131e-4,0,0,0,5.081300813008131e-4,0,0
