"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"08001","Adams, CO","7","CA5N","61","...","    Employer contributions for employee pension and insurance funds 6/",759406,754851,796961,819770,889266,862950,899618,931505,1064209,1072803,1174214,1231774,1313184,1388719
"08001","Adams, CO","7","CA5N","62","...","    Employer contributions for government social insurance",370888,410483,414439,450891,485215,506499,516565,537767,512393,516432,580162,607279,633261,688888
"08001","Adams, CO","7","CA5N","70","...","  Proprietors' income 7/",1052218,1078175,1103115,1122523,1117426,1199796,1151708,991945,1051049,983377,1033494,1041766,1088090,1168161
"08001","Adams, CO","7","CA5N","71","...","    Farm proprietors' income",-6629,-16415,-16563,-1736,-3010,-5027,-2549,-1416,-4200,4628,20568,12511,11442,22892
"08001","Adams, CO","7","CA5N","72","...","    Nonfarm proprietors' income",1058847,1094590,1119678,1124259,1120436,1204823,1154257,993361,1055249,978749,1012926,1029255,1076648,1145269
"08001","Adams, CO","7","CA5N","81","111-112","  Farm earnings",20237,14572,12329,29926,33236,30658,39569,35151,31358,32412,44635,37235,39445,51152
"08001","Adams, CO","7","CA5N","82","...","  Nonfarm earnings",7561201,7666222,7750680,8117172,8552852,8975379,9329536,9564982,9632268,9595921,10757324,11203605,11911971,12913365
"08001","Adams, CO","7","CA5N","90","113-814","    Private nonfarm earnings",6681738,6702376,6708332,7024708,7410505,7877670,8134039,8288369,7972883,7897258,8196392,8615606,9199825,10042036
"08001","Adams, CO","7","CA5N","100","113-115","      Forestry, fishing, and related activities",5593,5178,5876,"(D)","(D)","(D)","(D)",16514,14830,13661,12756,15947,19358,"(D)"
"08001","Adams, CO","7","CA5N","101","113","        Forestry and logging",86,"(L)",81,79,81,92,98,"(D)","(D)","(D)","(D)","(D)","(D)","(L)"
"08001","Adams, CO","7","CA5N","102","114","        Fishing, hunting and trapping","(L)","(L)",52,51,52,61,61,61,58,80,53,64,52,55
"08001","Adams, CO","7","CA5N","103","115","        Support activities for agriculture and forestry",5477,5106,5743,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08001","Adams, CO","7","CA5N","200","21","      Mining, quarrying, and oil and gas extraction",54993,33401,29123,"(D)","(D)","(D)","(D)",47198,30937,31793,42014,42841,78589,94956
"08001","Adams, CO","7","CA5N","201","211","        Oil and gas extraction",35639,15783,14328,"(D)","(D)","(D)","(D)",19031,8054,9950,14138,"(D)","(D)","(D)"
"08001","Adams, CO","7","CA5N","202","212","        Mining (except oil and gas)",16355,14692,11008,10748,11267,12738,10535,7784,6989,6839,7154,"(D)","(D)","(D)"
