"","EPAREGION","State","County","Risk","Governance","Built Environment","Natural Environment","Society","CRSI"
"1900",6,"Oklahoma","Kay","0.179",0.659,0.437,0.458,0.555,5.8
"1901",6,"Oklahoma","Kingfisher","0.201",0.63,0.359,0.393,0.706,4.673
"1902",6,"Oklahoma","Kiowa","0.279",0.611,0.32,0.386,0.711,2.893
"1903",6,"Oklahoma","Latimer","0.191",0.549,0.319,0.42,0.47,1.861
"1904",6,"Oklahoma","Le Flore","0.236",0.414,0.548,0.533,0.393,4.056
"1905",6,"Oklahoma","Lincoln","0.206",0.676,0.402,0.372,0.632,4.372
"1906",6,"Oklahoma","Logan","0.21",0.639,0.392,0.384,0.511,2.998
"1907",6,"Oklahoma","Love","0.236",0.638,0.294,0.405,0.502,1.702
"1908",6,"Oklahoma","Major","0.206",0.661,0.288,0.302,0.665,2.31
"1909",6,"Oklahoma","Marshall","0.237",0.567,0.309,0.405,0.415,0.846
"1910",6,"Oklahoma","Mayes","0.18",0.554,0.495,0.389,0.487,4.371
"1911",6,"Oklahoma","McClain","0.24",0.648,0.433,0.363,0.639,3.965
"1912",6,"Oklahoma","McCurtain","0.157",0.421,0.478,0.458,0.345,3.168
"1913",6,"Oklahoma","McIntosh","0.171",0.576,0.376,0.434,0.439,2.983
"1914",6,"Oklahoma","Murray","0.153",0.568,0.331,0.373,0.598,3.525
"1915",6,"Oklahoma","Muskogee","0.201",0.547,0.497,0.474,0.529,5.356
"1916",6,"Oklahoma","Noble","0.161",0.661,0.366,0.432,0.58,5.174
"1917",6,"Oklahoma","Nowata","0.191",0.662,0.26,0.413,0.553,2.385
"1918",6,"Oklahoma","Okfuskee","0.145",0.666,0.298,0.379,0.428,1.612
"1919",6,"Oklahoma","Oklahoma","0.783",0.593,0.575,0.264,0.522,1.019
"1920",6,"Oklahoma","Okmulgee","0.134",0.621,0.368,0.406,0.513,4.533
"1921",6,"Oklahoma","Osage","0.177",0.628,0.503,0.644,0.501,8.696
"1922",6,"Oklahoma","Ottawa","0.237",0.643,0.416,0.459,0.411,2.891
"1923",6,"Oklahoma","Pawnee","0.126",0.673,0.346,0.431,0.516,5.302
"1924",6,"Oklahoma","Payne","0.293",0.597,0.482,0.439,0.489,3.148
"1925",6,"Oklahoma","Pittsburg","0.193",0.584,0.522,0.369,0.556,5.067
"1926",6,"Oklahoma","Pontotoc","0.168",0.563,0.432,0.383,0.596,4.906
"1927",6,"Oklahoma","Pottawatomie","0.194",0.631,0.392,0.364,0.489,2.728
"1928",6,"Oklahoma","Pushmataha","0.139",0.535,0.389,0.41,0.412,2.786
"1929",6,"Oklahoma","Roger Mills","0.3",0.686,0.354,0.303,0.649,2.168
"1930",6,"Oklahoma","Rogers","0.291",0.626,0.501,0.496,0.545,4.302
"1931",6,"Oklahoma","Seminole","0.18",0.693,0.272,0.344,0.511,1.483
"1932",6,"Oklahoma","Sequoyah","0.156",0.516,0.439,0.414,0.414,3.319
"1933",6,"Oklahoma","Stephens","0.157",0.607,0.376,0.336,0.521,2.919
"1934",6,"Oklahoma","Texas","0.205",0.627,0.483,0.459,0.554,5.514
"1935",6,"Oklahoma","Tillman","0.171",0.578,0.257,0.412,0.476,1.234
"1936",6,"Oklahoma","Tulsa","0.832",0.584,0.628,0.301,0.486,1.143
"1937",6,"Oklahoma","Wagoner","0.235",0.574,0.498,0.445,0.466,3.872
"1938",6,"Oklahoma","Washington","0.223",0.6,0.32,0.371,0.561,2.094
"1939",6,"Oklahoma","Washita","0.239",0.657,0.331,0.375,0.699,3.485
"1940",6,"Oklahoma","Woods","0.173",0.612,0.347,0.342,0.625,3.513
"1941",6,"Oklahoma","Woodward","0.147",0.599,0.484,0.351,0.672,7.311
"1942",6,"Texas","Anderson","0.138",0.538,0.475,0.461,0.412,5.416
"1943",6,"Texas","Andrews","0.108",0.53,0.339,0.352,0.349,-0.155
"1944",6,"Texas","Angelina","0.195",0.495,0.516,0.441,0.448,4.271
"1945",6,"Texas","Aransas","0.18",0.513,0.334,0.522,0.404,2.657
"1946",6,"Texas","Archer","0.123",0.622,0.431,0.361,0.603,6.837
"1947",6,"Texas","Armstrong","0.33",0.673,0.203,0.354,0.462,-0.028
"1948",6,"Texas","Atascosa","0.091",0.549,0.451,0.436,0.41,6.916
"1949",6,"Texas","Austin","0.111",0.543,0.42,0.379,0.535,5.813
"1950",6,"Texas","Bailey","0.236",0.535,0.241,0.367,0.405,-0.528
"1951",6,"Texas","Bandera","0.085",0.408,0.373,0.387,0.529,4.629
"1952",6,"Texas","Bastrop","0.291",0.549,0.524,0.293,0.465,1.977
"1953",6,"Texas","Baylor","0.135",0.494,0.134,0.403,0.44,-2.176
"1954",6,"Texas","Bee","0.102",0.557,0.351,0.484,0.413,4.832
"1955",6,"Texas","Bell","0.496",0.181,0.68,0.463,0.447,2.038
"1956",6,"Texas","Bexar","0.53",0.212,0.884,0.391,0.521,2.936
"1957",6,"Texas","Blanco","0.237",0.314,0.351,0.438,0.691,2.87
"1958",6,"Texas","Borden","0.139",0.672,0.133,0.396,0.386,-1.728
"1959",6,"Texas","Bosque","0.114",0.6,0.423,0.424,0.554,7.526
"1960",6,"Texas","Bowie","0.312",0.5,0.519,0.454,0.458,2.881
"1961",6,"Texas","Brazoria","0.602",0.588,0.776,0.549,0.524,3.385
"1962",6,"Texas","Brazos","0.323",0.52,0.531,0.357,0.426,2.011
"1963",6,"Texas","Brewster","0.151",0.543,0.36,0.511,0.59,6.093
"1964",6,"Texas","Briscoe","0.237",0.686,0.289,0.394,0.529,1.956
"1965",6,"Texas","Brooks","0.27",0.513,0.228,0.408,0.165,-2.036
"1966",6,"Texas","Brown","0.159",0.566,0.414,0.35,0.578,4.186
"1967",6,"Texas","Burleson","0.128",0.514,0.337,0.42,0.511,3.529
"1968",6,"Texas","Burnet","0.203",0.543,0.431,0.477,0.596,5.093
"1969",6,"Texas","Caldwell","0.138",0.429,0.403,0.312,0.509,1.942
"1970",6,"Texas","Calhoun","0.217",0.525,0.435,0.49,0.429,3.373
"1971",6,"Texas","Callahan","0.159",0.583,0.384,0.389,0.537,3.904
"1972",6,"Texas","Cameron","0.334",0.573,0.702,0.69,0.384,5.676
"1973",6,"Texas","Camp","0.278",0.522,0.244,0.362,0.467,-0.067
"1974",6,"Texas","Carson","0.468",0.647,0.38,0.426,0.635,2.038
"1975",6,"Texas","Cass","0.206",0.552,0.38,0.425,0.402,1.935
"1976",6,"Texas","Castro","0.203",0.556,0.233,0.533,0.324,0.604
"1977",6,"Texas","Chambers","0.571",0.58,0.511,0.5,0.44,1.811
"1978",6,"Texas","Cherokee","0.133",0.524,0.506,0.441,0.393,5.479
"1979",6,"Texas","Childress","0.198",0.557,0.239,0.356,0.481,0.072
"1980",6,"Texas","Clay","0.108",0.624,0.413,0.38,0.674,9.076
"1981",6,"Texas","Cochran","0.247",0.635,0.03,0.339,0.396,-2.725
"1982",6,"Texas","Coke","0.102",0.596,0.27,0.357,0.228,-3.508
"1983",6,"Texas","Coleman","0.133",0.571,0.229,0.38,0.501,0.763
"1984",6,"Texas","Collin","0.549",0.619,0.678,0.351,0.527,2.408
"1985",6,"Texas","Collingsworth","0.25",0.607,0.168,0.288,0.644,0.112
"1986",6,"Texas","Colorado","0.095",0.512,0.379,0.403,0.559,6.43
"1987",6,"Texas","Comal","0.38",0.254,0.505,0.313,0.595,1.419
"1988",6,"Texas","Comanche","0.115",0.548,0.338,0.417,0.433,2.848
"1989",6,"Texas","Concho","0.102",0.626,0.208,0.396,0.502,1.371
"1990",6,"Texas","Cooke","0.135",0.585,0.471,0.339,0.496,4.809
"1991",6,"Texas","Coryell","0.143",0.562,0.445,0.497,0.446,5.93
"1992",6,"Texas","Cottle","0.315",0.593,0.228,0.32,0.387,-0.799
"1993",6,"Texas","Crane","0.143",0.561,0.159,0.413,0.435,-1.015
"1994",6,"Texas","Crockett","0.102",0.54,0.304,0.489,0.581,6.767
"1995",6,"Texas","Crosby","0.147",0.636,0.292,0.397,0.476,2.225
"1996",6,"Texas","Culberson","0.214",0.574,0.187,0.344,0.456,-0.87
"1997",6,"Texas","Dallam","0.299",0.613,0.258,0.338,0.509,0.435
"1998",6,"Texas","Dallas","0.844",0.575,0.789,0.236,0.485,1.436
"1999",6,"Texas","Dawson","0.097",0.571,0.295,0.298,0.463,-0.034
"2000",6,"Texas","Deaf Smith","0.2",0.571,0.304,0.377,0.455,1.02
"2001",6,"Texas","Delta","0.289",0.629,0.227,0.421,0.376,0.02
"2002",6,"Texas","Denton","0.512",0.634,0.711,0.46,0.493,3.18
"2003",6,"Texas","DeWitt","0.102",0.512,0.298,0.468,0.475,3.814
"2004",6,"Texas","Dickens","0.212",0.63,0.091,0.401,0.403,-1.657
"2005",6,"Texas","Dimmit","0.08",0.516,0.328,0.443,0.475,5.18
"2006",6,"Texas","Donley","0.345",0.569,0.315,0.295,0.527,0.493
"2007",6,"Texas","Duval","0.108",0.516,0.327,0.38,0.275,-1.273
"2008",6,"Texas","Eastland","0.12",0.549,0.354,0.374,0.491,3.138
"2009",6,"Texas","Ector","0.382",0.529,0.507,0.447,0.448,2.248
"2010",6,"Texas","Edwards","0.118",0.492,0.205,0.341,0.385,-3.117
"2011",6,"Texas","El Paso","0.417",0.566,0.709,0.367,0.443,2.941
"2012",6,"Texas","Ellis","0.446",0.604,0.716,0.371,0.538,3.319
"2013",6,"Texas","Erath","0.116",0.569,0.452,0.469,0.558,8.793
"2014",6,"Texas","Falls","0.155",0.536,0.326,0.426,0.405,1.615
"2015",6,"Texas","Fannin","0.115",0.589,0.452,0.428,0.501,7.214
"2016",6,"Texas","Fayette","0.091",0.527,0.423,0.395,0.584,8.495
"2017",6,"Texas","Fisher","0.174",0.638,0.183,0.382,0.475,-0.014
"2018",6,"Texas","Floyd","0.238",0.597,0.212,0.553,0.552,2.554
"2019",6,"Texas","Foard","0.096",0.559,0.249,0.364,0.308,-2.91
"2020",6,"Texas","Fort Bend","0.411",0.597,0.785,0.42,0.58,4.527
"2021",6,"Texas","Franklin","0.231",0.521,0.271,0.334,0.393,-0.707
"2022",6,"Texas","Freestone","0.198",0.55,0.406,0.37,0.432,1.969
"2023",6,"Texas","Frio","0.085",0.515,0.335,0.419,0.378,2.126
"2024",6,"Texas","Gaines","0.135",0.564,0.294,0.37,0.487,1.595
"2025",6,"Texas","Galveston","0.753",0.568,0.608,0.408,0.472,1.486
"2026",6,"Texas","Garza","0.251",0.564,0.219,0.359,0.52,0.205
"2027",6,"Texas","Gillespie","0.132",0.473,0.385,0.436,0.691,7.024
"2028",6,"Texas","Glasscock","0.195",0.605,0.162,0.384,0.386,-1.333
"2029",6,"Texas","Goliad","0.126",0.536,0.277,0.452,0.409,1.483
"2030",6,"Texas","Gonzales","0.075",0.47,0.356,0.4,0.378,1.912
"2031",6,"Texas","Gray","0.262",0.539,0.21,0.202,0.478,-1.782
"2032",6,"Texas","Grayson","0.18",0.547,0.685,0.32,0.512,6.463
"2033",6,"Texas","Gregg","0.613",0.534,0.396,0.283,0.561,0.633
"2034",6,"Texas","Grimes","0.237",0.546,0.372,0.328,0.468,1.106
"2035",6,"Texas","Guadalupe","0.253",0.523,0.557,0.331,0.476,2.994
"2036",6,"Texas","Hale","0.252",0.583,0.317,0.563,0.496,3.128
"2037",6,"Texas","Hall","0.235",0.583,0.126,0.408,0.484,-0.542
"2038",6,"Texas","Hamilton","0.131",0.548,0.311,0.439,0.484,3.087
"2039",6,"Texas","Hansford","0.262",0.621,0.34,0.299,0.45,0.56
"2040",6,"Texas","Hardeman","0.108",0.53,0.235,0.335,0.453,-1.197
"2041",6,"Texas","Hardin","0.357",0.512,0.365,0.403,0.546,1.534
"2042",6,"Texas","Harris","0.758",0.563,0.837,0.192,0.491,1.624
"2043",6,"Texas","Harrison","0.356",0.516,0.523,0.422,0.432,2.233
"2044",6,"Texas","Hartley","0.233",0.63,0.319,0.289,0.44,0.235
"2045",6,"Texas","Haskell","0.119",0.577,0.214,0.482,0.492,2.482
"2046",6,"Texas","Hays","0.454",0.18,0.587,0.31,0.557,1.326
"2047",6,"Texas","Hemphill","0.393",0.575,0.251,0.32,0.489,-0.023
"2048",6,"Texas","Henderson","0.141",0.565,0.536,0.441,0.439,6.667
"2049",6,"Texas","Hidalgo","0.485",0.555,0.731,0.767,0.39,4.439
"2050",6,"Texas","Hill","0.136",0.572,0.47,0.436,0.459,5.862
"2051",6,"Texas","Hockley","0.178",0.588,0.387,0.357,0.519,2.909
"2052",6,"Texas","Hood","0.28",0.566,0.469,0.399,0.535,3.033
"2053",6,"Texas","Hopkins","0.104",0.583,0.425,0.367,0.559,6.857
"2054",6,"Texas","Houston","0.273",0.513,0.407,0.453,0.394,1.779
"2055",6,"Texas","Howard","0.146",0.573,0.322,0.502,0.465,3.939
"2056",6,"Texas","Hudspeth","0.08",0.585,0.316,0.438,0.256,0.096
"2057",6,"Texas","Hunt","0.243",0.6,0.576,0.331,0.384,2.899
"2058",6,"Texas","Hutchinson","0.264",0.563,0.318,0.271,0.486,0.12
"2059",6,"Texas","Irion","0.24",0.619,0.245,0.475,0.433,1.208
"2060",6,"Texas","Jack","0.132",0.541,0.297,0.348,0.423,0.153
"2061",6,"Texas","Jackson","0.121",0.552,0.337,0.481,0.538,5.694
"2062",6,"Texas","Jasper","0.371",0.483,0.431,0.465,0.463,1.845
"2063",6,"Texas","Jeff Davis","0.143",0.109,0.292,0.439,0.318,-2.852
"2064",6,"Texas","Jefferson","0.53",0.506,0.698,0.449,0.521,2.821
"2065",6,"Texas","Jim Hogg","0.262",0.545,0.219,0.381,0.47,-0.04
"2066",6,"Texas","Jim Wells","0.109",0.539,0.328,0.391,0.392,1.321
"2067",6,"Texas","Johnson","0.359",0.559,0.595,0.434,0.515,3.405
"2068",6,"Texas","Jones","0.116",0.563,0.266,0.468,0.52,3.825
"2069",6,"Texas","Karnes","0.098",0.543,0.32,0.398,0.406,1.751
"2070",6,"Texas","Kaufman","0.446",0.633,0.547,0.392,0.506,2.345
"2071",6,"Texas","Kendall","0.144",0.42,0.432,0.423,0.678,6.559
"2072",6,"Texas","Kenedy","0.117",0.61,0.304,0.447,0.273,0.496
"2073",6,"Texas","Kent","0.308",0.668,0.214,0.395,0.27,-0.845
"2074",6,"Texas","Kerr","0.098",0.404,0.487,0.412,0.55,8.145
"2075",6,"Texas","Kimble","0.134",0.49,0.208,0.474,0.747,5.039
"2076",6,"Texas","King","0.324",0.676,0.215,0.363,0.452,0.094
"2077",6,"Texas","Kinney","0.097",0.574,0.315,0.416,0.225,-1.285
"2078",6,"Texas","Kleberg","0.124",0.549,0.314,0.458,0.379,2.054
"2079",6,"Texas","Knox","0.129",0.601,0.338,0.398,0.49,3.422
"2080",6,"Texas","La Salle","0.09",0.494,0.176,0.333,0.292,-7.177
"2081",6,"Texas","Lamar","0.169",0.538,0.481,0.439,0.511,5.341
"2082",6,"Texas","Lamb","0.157",0.586,0.246,0.406,0.48,1.155
"2083",6,"Texas","Lampasas","0.111",0.572,0.336,0.393,0.526,4.211
"2084",6,"Texas","Lavaca","0.098",0.541,0.357,0.414,0.618,7.367
"2085",6,"Texas","Lee","0.101",0.55,0.337,0.328,0.519,2.718
"2086",6,"Texas","Leon","0.146",0.551,0.434,0.363,0.457,3.42
"2087",6,"Texas","Liberty","0.316",0.539,0.508,0.428,0.467,2.731
"2088",6,"Texas","Limestone","0.176",0.552,0.398,0.408,0.468,3.049
"2089",6,"Texas","Lipscomb","0.334",0.749,0.332,0.371,0.375,0.85
"2090",6,"Texas","Live Oak","0.094",0.558,0.384,0.458,0.547,8.289
"2091",6,"Texas","Llano","0.101",0.516,0.381,0.396,0.482,4.49
"2092",6,"Texas","Loving","0.092",0.805,0.223,0.411,0.308,0.14
"2093",6,"Texas","Lubbock","0.492",0.576,0.599,0.437,0.495,2.477
"2094",6,"Texas","Lynn","0.207",0.618,0.34,0.469,0.448,2.699
"2095",6,"Texas","Madison","0.148",0.546,0.243,0.352,0.442,-0.501
"2096",6,"Texas","Marion","0.249",0.523,0.256,0.447,0.341,-0.104
"2097",6,"Texas","Martin","0.157",0.61,0.227,0.321,0.528,0.265
"2098",6,"Texas","Mason","0.13",0.483,0.323,0.4,0.592,3.747
"2099",6,"Texas","Matagorda","0.256",0.525,0.44,0.503,0.431,3.053
"2100",6,"Texas","Maverick","0.143",0.572,0.446,0.419,0.269,2.215
"2101",6,"Texas","McCulloch","0.098",0.504,0.275,0.456,0.414,1.728
"2102",6,"Texas","McLennan","0.326",0.549,0.691,0.521,0.534,5.28
"2103",6,"Texas","McMullen","0.11",0.628,0.213,0.347,0.233,-4.501
"2104",6,"Texas","Medina","0.121",0.428,0.49,0.388,0.491,5.431
"2105",6,"Texas","Menard","0.191",0.518,0.209,0.394,0.528,0.415
"2106",6,"Texas","Midland","0.314",0.575,0.461,0.299,0.443,1.306
"2107",6,"Texas","Milam","0.128",0.541,0.4,0.357,0.458,3.012
"2108",6,"Texas","Mills","0.178",0.605,0.323,0.412,0.456,2.092
"2109",6,"Texas","Mitchell","0.134",0.582,0.257,0.4,0.439,0.85
"2110",6,"Texas","Montague","0.142",0.574,0.32,0.388,0.422,1.476
"2111",6,"Texas","Montgomery","0.59",0.572,0.644,0.32,0.496,1.78
"2112",6,"Texas","Moore","0.357",0.558,0.423,0.376,0.423,1.232
"2113",6,"Texas","Morris","0.271",0.527,0.231,0.357,0.446,-0.386
"2114",6,"Texas","Motley","0.245",0.649,0.187,0.354,0.412,-0.707
"2115",6,"Texas","Nacogdoches","0.157",0.514,0.425,0.424,0.413,3.174
"2116",6,"Texas","Navarro","0.324",0.589,0.498,0.364,0.434,2.05
"2117",6,"Texas","Newton","0.272",0.476,0.262,0.415,0.357,-0.381
"2118",6,"Texas","Nolan","0.152",0.553,0.407,0.344,0.455,2.481
"2119",6,"Texas","Nueces","0.465",0.555,0.699,0.419,0.477,2.981
"2120",6,"Texas","Ochiltree","0.289",0.523,0.283,0.367,0.451,0.223
"2121",6,"Texas","Oldham","0.328",0.71,0.278,0.313,0.382,-0.089
"2122",6,"Texas","Orange","0.624",0.505,0.446,0.394,0.458,0.898
"2123",6,"Texas","Palo Pinto","0.171",0.51,0.455,0.378,0.411,2.69
"2124",6,"Texas","Panola","0.186",0.527,0.395,0.443,0.378,2.201
"2125",6,"Texas","Parker","0.253",0.586,0.63,0.366,0.528,4.741
"2126",6,"Texas","Parmer","0.174",0.631,0.342,0.48,0.412,3.064
"2127",6,"Texas","Pecos","0.157",0.539,0.502,0.372,0.512,5.064
"2128",6,"Texas","Polk","0.336",0.509,0.481,0.459,0.322,1.641
"2129",6,"Texas","Potter","0.477",0.566,0.482,0.424,0.607,2.274
"2130",6,"Texas","Presidio","0.098",0.389,0.343,0.466,0.337,1.127
"2131",6,"Texas","Rains","0.139",0.586,0.355,0.322,0.53,2.638
"2132",6,"Texas","Randall","0.474",0.594,0.408,0.425,0.594,1.882
"2133",6,"Texas","Reagan","0.188",0.558,0.196,0.385,0.525,0.305
"2134",6,"Texas","Real","0.086",0.455,0.199,0.439,0.407,-1.566
"2135",6,"Texas","Red River","0.262",0.523,0.298,0.385,0.359,-0.121
"2136",6,"Texas","Reeves","0.11",0.477,0.292,0.308,0.425,-1.398
"2137",6,"Texas","Refugio","0.116",0.572,0.266,0.468,0.443,2.59
"2138",6,"Texas","Roberts","0.349",0.698,0.187,0.314,0.47,-0.31
"2139",6,"Texas","Robertson","0.173",0.54,0.355,0.41,0.405,1.666
"2140",6,"Texas","Rockwall","0.476",0.643,0.333,0.42,0.609,1.596
"2141",6,"Texas","Runnels","0.231",0.554,0.22,0.5,0.546,1.91
"2142",6,"Texas","Rusk","0.209",0.552,0.507,0.368,0.407,2.912
"2143",6,"Texas","Sabine","0.127",0.454,0.327,0.49,0.305,1.009
"2144",6,"Texas","San Augustine","0.132",0.46,0.205,0.494,0.344,-0.79
"2145",6,"Texas","San Jacinto","0.263",0.513,0.275,0.493,0.347,0.531
"2146",6,"Texas","San Patricio","0.189",0.549,0.489,0.444,0.402,3.882
"2147",6,"Texas","San Saba","0.161",0.525,0.188,0.382,0.625,1.197
"2148",6,"Texas","Schleicher","0.113",0.552,0.229,0.423,0.497,1.583
"2149",6,"Texas","Scurry","0.149",0.578,0.324,0.375,0.413,1.17
"2150",6,"Texas","Shackelford","0.247",0.59,0.292,0.415,0.336,0.202
"2151",6,"Texas","Shelby","0.144",0.512,0.34,0.422,0.287,0.119
"2152",6,"Texas","Sherman","0.244",0.663,0.239,0.317,0.444,-0.198
"2153",6,"Texas","Smith","0.366",0.542,0.63,0.387,0.532,3.33
"2154",6,"Texas","Somervell","0.175",0.552,0.341,0.455,0.529,3.526
"2155",6,"Texas","Starr","0.174",0.523,0.473,0.745,0.193,5.698
"2156",6,"Texas","Stephens","0.262",0.54,0.188,0.351,0.465,-0.702
"2157",6,"Texas","Sterling","0.17",0.588,0.244,0.392,0.611,2.365
"2158",6,"Texas","Stonewall","0.291",0.587,0.048,0.389,0.554,-0.825
"2159",6,"Texas","Sutton","0.23",0.584,0.225,0.393,0.591,1.354
"2160",6,"Texas","Swisher","0.208",0.607,0.251,0.55,0.382,1.818
"2161",6,"Texas","Tarrant","0.683",0.589,0.717,0.255,0.497,1.618
"2162",6,"Texas","Taylor","0.312",0.591,0.559,0.394,0.511,3.371
"2163",6,"Texas","Terrell","0.169",0.595,0.245,0.376,0.207,-2.481
"2164",6,"Texas","Terry","0.114",0.565,0.305,0.351,0.377,-0.159
"2165",6,"Texas","Throckmorton","0.109",0.597,0.194,0.461,0.442,1.057
"2166",6,"Texas","Titus","0.152",0.556,0.454,0.371,0.413,3.236
"2167",6,"Texas","Tom Green","0.156",0.556,0.53,0.473,0.556,7.846
"2168",6,"Texas","Travis","0.489",0.161,0.844,0.308,0.514,2.41
"2169",6,"Texas","Trinity","0.201",0.499,0.31,0.436,0.381,0.728
"2170",6,"Texas","Tyler","0.276",0.492,0.371,0.392,0.37,0.622
"2171",6,"Texas","Upshur","0.151",0.562,0.406,0.369,0.51,3.695
"2172",6,"Texas","Upton","0.107",0.631,0.292,0.492,0.448,4.648
"2173",6,"Texas","Uvalde","0.067",0.488,0.378,0.46,0.484,8.659
"2174",6,"Texas","Val Verde","0.082",0.561,0.485,0.375,0.424,7.42
"2175",6,"Texas","Van Zandt","0.099",0.576,0.444,0.369,0.492,6.388
"2176",6,"Texas","Victoria","0.141",0.529,0.512,0.51,0.541,8.576
"2177",6,"Texas","Walker","0.223",0.51,0.422,0.391,0.463,2.285
"2178",6,"Texas","Waller","0.311",0.554,0.417,0.371,0.508,1.846
"2179",6,"Texas","Ward","0.099",0.499,0.351,0.334,0.396,0.349
"2180",6,"Texas","Washington","0.225",0.509,0.356,0.484,0.541,3.16
"2181",6,"Texas","Webb","0.133",0.595,0.725,0.404,0.399,9.828
"2182",6,"Texas","Wharton","0.079",0.526,0.453,0.444,0.505,10.309
"2183",6,"Texas","Wheeler","0.322",0.601,0.253,0.309,0.436,-0.347
"2184",6,"Texas","Wichita","0.26",0.544,0.504,0.354,0.485,2.731
"2185",6,"Texas","Wilbarger","0.098",0.556,0.255,0.43,0.472,2.24
"2186",6,"Texas","Willacy","0.163",0.549,0.285,0.718,0.257,3.536
"2187",6,"Texas","Williamson","0.368",0.183,0.725,0.451,0.558,3.587
"2188",6,"Texas","Wilson","0.081",0.564,0.474,0.38,0.551,10.361
"2189",6,"Texas","Winkler","0.062",0.488,0.189,0.303,0.352,-9.211
"2190",6,"Texas","Wise","0.136",0.623,0.609,0.432,0.459,8.918
"2191",6,"Texas","Wood","0.152",0.545,0.396,0.31,0.528,2.638
"2192",6,"Texas","Yoakum","0.154",0.575,0.248,0.372,0.407,-0.315
"2193",6,"Texas","Young","0.133",0.53,0.381,0.333,0.527,3.002
"2194",6,"Texas","Zapata","0.154",0.524,0.384,0.422,0.265,0.692
"2195",6,"Texas","Zavala","0.11",0.503,0.255,0.401,0.191,-4.16
"2196",7,"Iowa","Adair","0.229",0.663,0.421,0.423,0.69,5.176
"2197",7,"Iowa","Adams","0.303",0.67,0.206,0.327,0.647,0.971
"2198",7,"Iowa","Allamakee","0.131",0.598,0.369,0.378,0.678,6.437
"2199",7,"Iowa","Appanoose","0.164",0.597,0.306,0.395,0.562,2.959
"2200",7,"Iowa","Audubon","0.202",0.645,0.255,0.387,0.788,4.067
"2201",7,"Iowa","Benton","0.158",0.65,0.481,0.393,0.7,8.064
"2202",7,"Iowa","Black Hawk","0.486",0.581,0.527,0.376,0.561,2.087
"2203",7,"Iowa","Boone","0.171",0.593,0.364,0.414,0.636,4.863
"2204",7,"Iowa","Bremer","0.149",0.646,0.434,0.526,0.792,11.109
"2205",7,"Iowa","Buchanan","0.185",0.646,0.437,0.435,0.675,6.547
"2206",7,"Iowa","Buena Vista","0.147",0.633,0.425,0.465,0.614,7.586
"2207",7,"Iowa","Butler","0.202",0.664,0.398,0.488,0.736,6.785
"2208",7,"Iowa","Calhoun","0.271",0.655,0.324,0.392,0.666,2.909
"2209",7,"Iowa","Carroll","0.17",0.607,0.439,0.331,0.8,6.819
"2210",7,"Iowa","Cass","0.191",0.627,0.384,0.445,0.843,7.308
"2211",7,"Iowa","Cedar","0.146",0.647,0.441,0.511,0.677,9.657
"2212",7,"Iowa","Cerro Gordo","0.217",0.588,0.423,0.424,0.618,4.48
"2213",7,"Iowa","Cherokee","0.101",0.597,0.319,0.38,0.83,10.032
"2214",7,"Iowa","Chickasaw","0.092",0.621,0.376,0.513,0.777,15.283
"2215",7,"Iowa","Clarke","0.177",0.6,0.297,0.418,0.547,2.781
"2216",7,"Iowa","Clay","0.188",0.61,0.379,0.487,0.801,7.408
"2217",7,"Iowa","Clayton","0.113",0.643,0.477,0.417,0.781,13.098
"2218",7,"Iowa","Clinton","0.217",0.602,0.439,0.473,0.565,4.82
"2219",7,"Iowa","Crawford","0.146",0.627,0.418,0.327,0.607,5.068
"2220",7,"Iowa","Dallas","0.399",0.616,0.532,0.477,0.586,3.396
"2221",7,"Iowa","Davis","0.201",0.594,0.29,0.375,0.46,0.953
"2222",7,"Iowa","Decatur","0.182",0.644,0.291,0.396,0.509,2.163
"2223",7,"Iowa","Delaware","0.297",0.621,0.43,0.378,0.771,4.078
"2224",7,"Iowa","Des Moines","0.282",0.574,0.336,0.489,0.561,2.744
"2225",7,"Iowa","Dickinson","0.186",0.61,0.431,0.485,0.721,7.354
"2226",7,"Iowa","Dubuque","0.322",0.584,0.494,0.372,0.684,3.6
"2227",7,"Iowa","Emmet","0.151",0.596,0.302,0.483,0.688,6.204
"2228",7,"Iowa","Fayette","0.096",0.613,0.362,0.479,0.73,12.385
"2229",7,"Iowa","Floyd","0.132",0.605,0.385,0.405,0.635,6.609
"2230",7,"Iowa","Franklin","0.198",0.616,0.312,0.415,0.641,3.668
"2231",7,"Iowa","Fremont","0.258",0.685,0.253,0.456,0.728,3.526
"2232",7,"Iowa","Greene","0.17",0.646,0.353,0.386,0.739,5.789
"2233",7,"Iowa","Grundy","0.156",0.671,0.379,0.486,0.732,8.404
"2234",7,"Iowa","Guthrie","0.189",0.647,0.39,0.397,0.625,4.72
"2235",7,"Iowa","Hamilton","0.173",0.641,0.39,0.322,0.578,3.506
"2236",7,"Iowa","Hancock","0.131",0.629,0.321,0.468,0.674,7.309
"2237",7,"Iowa","Hardin","0.188",0.633,0.403,0.413,0.683,5.648
"2238",7,"Iowa","Harrison","0.263",0.677,0.332,0.387,0.677,3.211
"2239",7,"Iowa","Henry","0.156",0.621,0.395,0.504,0.599,7
"2240",7,"Iowa","Howard","0.115",0.595,0.312,0.486,0.673,8.223
"2241",7,"Iowa","Humboldt","0.153",0.65,0.328,0.343,0.542,2.822
