tribe,time,avg_amen_rank_t1,avg_amen_rank_t2,avg_oil_avg_t1,avg_oil_avg_t2,avg_gas_avg_t1,avg_gas_avg_t2,avg_precip_t1,avg_precip_t2,avg_risk_t1,avg_risk_t2,avg_governance_t1,avg_governance_t2,avg_built_env_t1,avg_built_env_t2,avg_natural_env_t1,avg_natural_env_t2,avg_society_t1,avg_society_t2,avg_crsi_t1,avg_crsi_t2,avg_amenity_change_score,avg_oil_change_score,avg_gas_change_score,avg_precip_change_score,avg_risk_change_score,avg_governance_change_score,avg_built_env_change_score,avg_natural_env_change_score,avg_society_change_score,avg_crsi_change_score,avg_lat_t1,avg_lon_t1,avg_lat_t2,avg_lon_t2,mid_lat_t1,mid_lon_t1,mid_lat_t2,mid_lon_t2,n_record,n_unique_FIPS_t1,n_unique_FIPS_t2,avg_dist,mid_dist
Potawatomi,Time 1 and 2,2.6218181818181816,2.923076923076923,54434.25090909091,324961,395812.76,1510172.6153846155,972.5549156058607,905.3329683333333,0.24216727272727273,0.27484615384615385,0.6735127272727273,0.6935384615384615,0.4138145454545455,0.44546153846153846,0.40597818181818185,0.394,0.5553490909090909,0.5182307692307693,4.906734545454546,5.558230769230769,0.3012587412587413,270526.7490909091,1114359.8553846155,-67.22194727252747,0.03267888111888112,0.020025734265734285,0.031646993006992974,-0.011978181818181832,-0.03711832167832163,0.6514962237762232,40.86714353668836,-86.86983861014258,41.4827125130774,-89.98312340293938,40.949751784490964,-86.85957775661088,41.58516226227089,-90.20395045607486,3575,275,13,269.69638114530886,288.6105367014085
Puyallup,Time 1 and 2,5.666666666666667,5.5,0,0,0,0,1850.4970815000001,1737.8773474999998,0.2743333333333334,0.549,0.394,0.43000000000000005,0.5408333333333334,0.7955000000000001,0.43466666666666665,0.48850000000000005,0.46016666666666667,0.505,4.388166666666667,3.2024999999999997,-0.16666666666666696,0,0,-112.61973400000034,0.27466666666666667,0.03600000000000003,0.2546666666666667,0.0538333333333334,0.044833333333333336,-1.185666666666667,47.25962478150091,-123.07530057331445,47.26594799210715,-121.98788369736602,47.261272743967,-123.07420422641484,47.26605022753966,-121.98853923876716,12,6,2,82.15181172305843,82.01682062299624
Quapaw,Time 1 and 2,3.5853658536585367,3,506118.5975609756,0,18944130.658536587,0,1177.5649090878048,1131.45203,0.23159756097560977,0.23700000000000002,0.5414024390243902,0.643,0.3710121951219512,0.41600000000000004,0.43547560975609756,0.459,0.48369512195121955,0.41100000000000003,2.5877560975609755,2.8909999999999996,-0.5853658536585367,-506118.5975609756,-18944130.658536587,-46.11287908780491,0.005402439024390249,0.10159756097560979,0.04498780487804882,0.02352439024390246,-0.07269512195121952,0.3032439024390241,34.34210388007287,-94.87739176032349,36.835506103148504,-94.81012266163275,34.36891662463114,-94.8623870310521,36.83550610314852,-94.81012266163275,82,82,1,277.63103316845525,274.6202150817989
Quechan,Time 1 and 2,5.5,5.5,0,0,1.25,0,141.4259843225,101.231503545,0.24350000000000002,0.16700000000000004,0.4335,0.4665,0.7765,0.8125,0.41300000000000003,0.403,0.41125,0.397,5.97925,8.550500000000001,0,0,-1.25,-40.194480777500004,-0.07649999999999998,0.03300000000000003,0.03600000000000003,-0.010000000000000009,-0.014249999999999985,2.571250000000001,33.32123503601358,-114.81181188887719,32.905517094073645,-114.6367582203167,33.32445114694815,-114.81037375219275,32.9076390401524,-114.6356483288541,8,4,2,49.07152211384269,49.17609382769936
Quileute,Time 1 and 2,5.666666666666667,5.666666666666667,0,0,0,0,2533.1057103333333,2533.1057103333333,0.11100000000000002,0.11100000000000002,0.373,0.373,0.5243333333333333,0.5243333333333333,0.45533333333333337,0.45533333333333337,0.47733333333333333,0.47733333333333333,8.023333333333333,8.023333333333333,0,0,0,0,0,0,0,0,0,0,47.64658373446503,-123.75534087879142,47.64658373446503,-123.75534087879142,47.64668123585442,-123.75512652656658,47.64668123585442,-123.75512652656658,9,3,3,0,0
Quinault,Time 1 and 2,5.666666666666667,5.333333333333333,0,0,0,0,2533.1057103333333,2221.328857,0.11100000000000002,0.2596666666666667,0.373,0.38733333333333336,0.5243333333333333,0.543,0.45533333333333337,0.4596666666666667,0.47733333333333333,0.48000000000000004,8.023333333333333,5.376333333333333,-0.3333333333333339,0,0,-311.7768533333333,0.1486666666666667,0.014333333333333365,0.01866666666666672,0.004333333333333356,0.002666666666666706,-2.6470000000000002,47.64658373446503,-123.75534087879142,47.27378920977907,-123.3907137730152,47.64668123585442,-123.75512652656658,47.2745127090292,-123.38931643088443,9,3,3,49.752386240406985,49.74337983890327
Rogue River,Time 1 and 2,5.2631578947368425,5.333333333333333,0,0,44750,0,1576.1064008157896,1871.6289433333334,0.1956842105263158,0.1686666666666667,0.33163157894736844,0.3396666666666667,0.5746842105263158,0.49033333333333334,0.5039473684210527,0.497,0.48047368421052633,0.44433333333333336,6.276052631578947,4.394666666666666,0.07017543859649056,0,-44750,295.5225425175438,-0.027017543859649107,0.008035087719298228,-0.08435087719298245,-0.006947368421052702,-0.03614035087719297,-1.8813859649122815,44.523127331232075,-122.75575039980326,44.92690411691932,-123.53043774700905,44.52563782905949,-122.75562520280667,44.92716376695403,-123.53137387933442,57,19,3,75.98963654684565,75.90834302412318
S'Klallam,Time 1 and 2,5.6,5.5,0,0,0,0,2248.3506784,1696.4284770000004,0.14,0.17550000000000002,0.3846,0.3915,0.5142,0.5035000000000001,0.44020000000000004,0.393,0.4562,0.47850000000000004,6.6251999999999995,5.7995,-0.09999999999999964,0,0,-551.9222013999997,0.035500000000000004,0.006900000000000017,-0.010699999999999932,-0.04720000000000002,0.022300000000000042,-0.8256999999999994,47.58513877401648,-123.41917470818161,47.84161148172131,-123.28329149539057,47.586060224716135,-123.4187485247618,47.843388779945414,-123.28074695089201,10,5,2,30.310234033484132,30.45338745913654
Salish,Time 1 and 2,4.470588235294118,4.5,28718.352941176472,0,103124.82352941176,0,727.6294672,808.467796775,0.0923529411764706,0.11175,0.5235294117647059,0.54725,0.46329411764705886,0.6165,0.4958235294117647,0.49375,0.6341764705882352,0.655,13.547058823529412,15.16675,0.02941176470588225,-28718.352941176472,-103124.82352941176,80.83832957499999,0.019397058823529406,0.023720588235294104,0.1532058823529412,-0.0020735294117646963,0.020823529411764796,1.6196911764705888,47.168776262258476,-113.95814211540332,47.66570879099508,-114.29966839225334,47.17629365198424,-113.94085548408684,47.666736504517154,-114.2992121559943,68,17,4,61.007280647057264,60.90317926840279
Samish,Time 1 and 2,5.5,6,0,0,0,0,1404.5154324999996,2174.7670854999997,0.11800000000000001,0.202,0.48600000000000004,0.4445,0.5005000000000001,0.6455,0.632,0.6055,0.5725,0.524,13.449000000000002,8.6,0.5,0,0,770.251653,0.084,-0.04150000000000004,0.1449999999999999,-0.026499999999999968,-0.04849999999999999,-4.849000000000002,48.54202570607754,-122.3667453154869,48.26442128514769,-121.74150549103203,48.54358820156584,-122.36603298820656,48.26442389445239,-121.74140104922238,4,2,2,55.588309511340995,55.647166972869215
