FIPS,clay_mean,ec_mean,ph_mean,sand_mean,soc_mean,clay_sd,ec_sd,ph_sd,sand_sd,soc_sd
06009,15.599623244662633,2.505681774936256,59.71196483616851,47.58505917722723,42.03743958594969,4.054125844744448,2.1510213591052443,1.9556858607631196,9.73045918330542,29.029157462040732
06011,31.12361072368399,5.020675725179552,67.90214655163722,28.667827267624947,24.925074021919226,10.628455424374723,5.2749864250178975,4.236107078915378,12.812370444246097,10.917573021742802
06013,26.966340879899892,9.938674694145345,64.67011195819346,33.251440131858196,31.973986670856142,7.027795711141411,21.318251326466214,3.641554406069735,8.803932858099097,22.313066784132154
06015,23.50239056074407,10.943697650192775,53.57875014412544,38.293670010377035,107.50156039817057,4.940517244316086,13.267427246814117,2.4223247910756385,7.709097614892893,36.84391966336999
06017,12.74316198129471,3.20267457591841,57.89988099924437,54.6870031265978,60.89876338758501,5.627779850522754,3.891396572444256,2.065728679344133,14.86917626171995,33.136297772128394
06019,17.11471792189407,9.380632388952646,65.73452011981065,53.53882135877358,28.566567258173226,12.952057982164808,11.648018392342106,9.665539938505109,19.35744122476051,20.716188689111707
06021,25.10911725367811,3.97758523593871,64.69079827298965,35.09560738672361,26.489511227913745,10.0045172339321,4.28512610512125,3.5721010707065344,12.498232949631344,17.428454193257075
06023,21.919700964595336,8.775060938948181,55.14718596399857,36.43739244599243,77.41486713757148,4.015889352509033,13.630825046809875,2.2543533540115726,7.999776546169071,31.211799477460637
06025,29.581376887867837,113.90092675874168,82.06373768952608,45.45950631499473,9.105926678230526,10.899385269163389,51.29810638919694,3.1339303255450734,18.84462659829088,9.663202983985018
06027,12.209861828605721,38.9314192034359,78.84337674435851,64.88839094668424,13.633505077988874,5.973193480078561,55.33785298058223,7.312204903360242,8.775168898198363,14.328592154368442
06029,13.675573147116003,14.987482737105617,74.53177418802574,60.398130376226476,13.73030698467169,7.149723937108049,15.603032503688501,6.786113922838843,14.226209850719988,9.474085575593136
06031,28.339639484396585,15.866384363532612,76.32390753489476,35.382072526857876,15.066473065851584,12.468287321427246,8.482864213865732,2.7231746405829673,14.860028844738602,5.2127359796246004
06033,19.554917758974184,3.4696978519569597,61.04076960560471,45.43197455079268,41.42123893262886,3.688335709774344,4.635227533796536,2.549365889562989,6.428896239045881,13.020164496198566
06035,18.27178442013804,4.762750527116763,66.95024403243487,46.82844737715414,32.521769335715554,8.346253140931145,11.152857840461035,5.811220744793256,13.307944063233334,21.694961144670035
