geoid,elevation_mean,tri_mean,elevation_sd,tri_sd,elevation_min,tri_min,elevation_q25,tri_q25,elevation_median,tri_median,elevation_q75,tri_q75,elevation_max,tri_max
38083,566.447987630956,1.83429966749934,43.0261232092474,1.27387947047866,480.110270854032,0,521.896103111102,0.910911470697195,582.480097571313,1.54116972108816,599.995485387176,2.44000830745829,679.802416941086,13.6065021865391
38085,613.07257343045,3.10894972173381,69.6819046673928,2.30337207137373,487.793247632491,0,555.257846613196,1.53805234842244,607.936918723802,2.58178272355733,666.834346411351,4.0678435726899,803.594216999742,27.1788263110864
38087,861.43190484464,3.28088586638703,42.1408267072404,2.60408481200792,728.022319837336,0,834.058378666661,1.50000211137709,859.835582489783,2.57088053557001,889.039110519547,4.29628128797063,1055.72800474106,37.4686992891915
38089,759.217748647378,2.64973620166829,51.982494410656,1.72348040576844,606.237101060036,0,724.964021137314,1.44360429191591,761.461578111311,2.2516637699956,799.455497834986,3.4133902459954,915.67453623767,17.9833644440938
38091,388.505800341451,0.963158367668843,47.562863976279,0.930540441720327,299.946474392304,0,344.793024342781,0.412338909281672,380,0.716465864553747,435.036809609283,1.20214572277906,478.846794666659,12.9674334127749
38093,509.537962701173,1.52499092841897,55.1492801545895,1.24073962825764,405.656752500882,0,459.784729154777,0.667737706514743,487.716897551779,1.16496001075561,562.402685278546,2.01903548282162,648.998734682014,12.9211974126411
38095,474.84127273991,0.615587383775276,22.7752601238419,0.441811196554818,440,0,458.47325244444,0.337075088131169,469.124555838645,0.526124430375859,485.441011604089,0.803561243428479,541,5.86959994607307
38097,288.278157832685,0.34337380471046,20.2153154040048,0.550988323821169,246.665164736116,0,270,4.9737991503207e-14,286,0.202660199511946,299,0.408074569368367,366.892073886801,7.78427229963585
38099,342.933193024688,0.627865792893663,94.3943300061599,0.896412831821276,234.68831953736,0,254,0.120567642893548,299.046831860083,0.399291434736547,460.520742326201,0.796965096953301,502.927569537247,13.5307271670246
38101,590.596754600473,1.67127714000349,64.5897309726922,1.68206732167051,457.003895186856,0,534.943421344706,0.627111843786587,605.99959347495,1.13870861709847,645.076648327067,2.07698879285243,716.925877333344,18.0053461554206
38103,514.292989018478,1.06073220556088,39.1074734653319,1.0495278975762,432.695066602841,0,486.497476642967,0.405053548116774,494.069369295308,0.701736911373111,544.913080971513,1.35230307340354,674.042163896216,14.2836525065079
38105,668.816547962283,2.33439712355107,48.3273121481058,2.08051696337285,555.778656615577,0,637.264377328962,1.051356810264,678.648586666669,1.80769753103677,706.24210963202,2.94329622777579,781.265599276788,29.6965586160259
31001,593.372795401472,1.19326746263862,21.5784421777415,0.937640695233641,525.175781862836,0,577,0.526949534801908,592.753634321653,0.895861539365768,611.579530994131,1.59157533087063,642.836373333343,8.89418201847352
31003,568.456764296358,1.9911072812269,29.3949125798912,1.44664336945952,474.017624888901,0,547.514372454898,0.934491724840647,568.328310896117,1.59740296002678,590.391805670225,2.67270828777231,661.82292249668,14.2764419011756
31005,1119.38077377282,4.73961791500572,32.8019200244971,2.93655705236595,1037.12416457275,0,1094.13655284758,2.60057974738561,1118.80780448181,4.30237373682849,1142.40980519392,6.34104555833892,1238.61431871423,26.6852955668392
31007,1417.29560292353,3.50554434277393,102.030667788,3.6808741675405,1170,0,1342.27579248056,1.23817044743845,1410.654193433,2.23934064100369,1498.70672536144,4.27310635801788,1628.49589688888,46.6952986365787
31009,804.48842133242,2.30595451940313,28.8179468888429,1.6599673063614,730.310617045681,0,781.610652876825,1.08308485703397,801.612263115424,1.87628961598492,826.172002135341,3.10497427787592,889.712356029649,13.7396105203273
31011,579.561638319332,3.25417715419113,28.0823337046129,1.66249894075541,496,0,560.930935107304,1.94816433092428,580.343092465494,3.24674441941534,598.315773564842,4.40693284076983,666.813021912971,13.9432539540726
31013,1271.7470055984,1.64991933018329,55.8654105156319,1.33498765261005,1155.68374767434,0,1222.01024142583,0.734644021328478,1270.9852018042,1.25057132245053,1315.26026238608,2.15457761876431,1411.19834640634,13.4006757272738
31015,526.890828389035,3.90172019214041,54.5607562083951,2.98934976135541,371.439383680945,0,495.806370830055,1.37939811567109,529.888743746504,3.25951791716398,562.619569178666,5.81648121638266,672.229755740994,22.2786570801561
31017,787.748383571842,2.56427357511933,44.5312964222924,2.38461128164112,594.643310323859,0,766.583411702871,0.991550944982734,794.539272177138,1.93934910225596,818.915073548226,3.38466637266556,896.618727096941,32.3666235925434
31019,665.853726675668,2.12520965999554,33.2514933951454,1.62890378351514,584.291048359636,0,639,0.543052328174625,665.316014269088,2.00739898162171,689.036638270393,3.29081258655702,766.387060223057,13.2513573370952
31021,371.328047195753,2.75480298181529,40.7687233527395,2.42812503494788,304.361166222247,0,317.887450905616,0.482988356108454,386.689398160399,2.40118470481814,405.144612286488,4.42411826936212,437.637887563643,18.562499456992
31023,471.057512697079,1.93440436615725,25.5984112282772,1.72784365271039,396,0,455.071415847315,0.479127544737668,481.178676836171,1.29172725425652,490.010094265915,3.21793859919946,518.607233144173,10.5696726378637
31025,355.839883664494,3.22977045556112,29.2805610855631,1.73402268033117,281.213994666633,0,336.971495478418,2.13481698995412,358.684678193329,3.05910348627292,378.058174025145,4.08791492621356,417.130584604122,21.5916320030104
31027,453.539355752992,3.13234408668962,48.8691622596997,1.750293390211,342.919954696285,0,419.096540500142,1.94392806495872,456.212497346864,2.99776768473193,487.085169345312,4.05436800784479,585.054765585284,21.7021013375798
31029,1018.35390775507,1.83416682695591,40.9650768962201,1.86775145338417,888.507620997387,0,990.099696639197,0.607566622011746,1016.40957929635,1.14776456140839,1049,2.29716141893789,1129.73887096885,18.6596694649858
31031,971.132767186805,3.45198076293243,106.277496586995,2.73023171359552,671.268403466731,0,884,1.45788937026348,963.104511820906,2.8010826595894,1053.6011393855,4.74821042992567,1264.88174559168,31.4002524519118
31033,1300.76243726858,1.77173014391692,61.1165580923261,1.55120696563522,1125.10479473688,0,1253.56916862927,0.739160082255303,1301.14645666657,1.24327168219666,1348.20390697851,2.28271515493817,1439.4216071111,16.9896479761753
31035,538.851144540778,0.933302928953135,14.7754340363965,0.863843466978613,496.251786943182,0,527.72765003733,0.374738531281295,537.57093515196,0.648731993343105,550.30131672413,1.21354565907802,578.980070363181,7.27573918891082
31037,453.850861550647,2.47312613573228,31.3746068341747,1.83882999514768,396,0,426.306859627847,0.579758282196973,451.471988176806,2.54476709685278,478.550837826554,3.92420492490555,528.553406434064,9.88229147507349
31039,436.196501304627,2.62087887820216,23.5565727550614,1.48568467945844,386.788142286618,0,419.360113291694,1.50913642761088,435.367734877519,2.61712839271971,450.793184377715,3.60001253238303,514.755863270777,18.1519025782834
31041,797.33674718445,3.64451962814836,61.1382302058717,2.35898153317088,656.925836472606,0,747.051505567965,1.66373374277246,796.479303111101,3.38200042481549,844.656929922435,5.19656826609977,958.311567207357,20.6861863544653
