"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","400","D","      Manufacturing",348791,380437,388020,398079,448271,498906,526390,559436,612397,690703,790618,863597,986432,1153717,1238820,1375439,1476601,1478261,1460525,1520504,1611845,1711625,1665578,1548937,1406367,1101951,1134585,1223872,1254907,1411581,1515916,1550015
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","410","...","        Durable goods manufacturing",284095,314320,317950,326159,372079,416227,439183,463734,508601,578252,667573,732658,837389,999345,1093269,1227386,1314898,1310653,1292120,1354442,1429675,1518254,1473986,1352596,1206866,900064,933775,1035260,1072687,1244485,1361949,1400805
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","413","24","          Lumber and wood products",509,581,792,1101,1400,1197,1427,1574,2044,2374,4550,4841,4894,"(D)","(D)",5615,5405,6043,7500,8518,7372,6545,6582,7436,7840,8055,8446,8137,8487,8589,8616,8218
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","417","25","          Furniture and fixtures","(D)","(D)","(D)","2521E","2466E","(D)","2423E","3118E","3684E","4087E","3801E","3868E","3087E","3619E","5368E","5523E","6733E",7183,7348,6825,4796,3470,3353,3295,3698,3961,3859,4113,4394,"5795E","5811E",6263
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","420","32","          Stone, clay, and glass products","3430E","3757E","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",15183,12776,13590,13041,12374,13044,12931,16329,16483,17261,25658
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","423","33","          Primary metal industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","1197E",1519,"(D)",2387,2526,"(D)","(D)","(D)","(D)",4767,3684,3746,"(D)","(D)","(D)","(D)","5549E","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","426","34","          Fabricated metal products",4030,4123,3746,3949,3771,4553,4906,5023,4700,5438,8777,10259,10712,10957,11107,11773,15464,16213,15060,16891,20430,24556,"(D)","(D)","(D)",24866,"(D)",31175,"(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","429","35","          Industrial machinery and equipment","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",598627,611737,600605,606986,618099,650765,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","432","36","          Electronic and other electric equipment","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",436510,487659,502181,552202,584259,617706
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","435","371","          Motor vehicles and equipment","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,"(D)","(D)",98,"(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","438","372-379","          Other transportation equipment","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","441","38","          Instruments and related products","181E","765E","802E","931E","1063E","1388E","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",15717,16323,16513,16477,16202,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","444","39","          Miscellaneous manufacturing industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1171,1371,1654,1494,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","1328E","1413E",1188,1947,2309,2410,3207,5574
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","447","...","          Ordnance 8/",1007,707,564,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","450","...","        Nondurable goods manufacturing",64696,66117,70070,71920,76192,82679,87207,95702,103796,112451,123045,130939,149043,154372,145551,148053,161703,167608,168405,166062,182170,193371,191592,196341,199501,201887,200810,188612,182220,167096,153967,149210
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","453","20","          Food and kindred products","4967E","5282E","4922E","4622E","(D)","(D)","(D)","(D)","(D)","(D)","(D)","7735E","(D)","(D)","10702E","9035E","8843E",7433,"5720E","4680E",4403,4260,4307,4548,4454,4533,4845,4761,"5646E","5947E",5567,5512
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","456","21","          Tobacco products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","459","22","          Textile mill products","(D)","(D)","4446E","5195E","5071E","4953E","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",5357,4341,5197,5420,4909,4895,4732,"(D)","(D)","(D)",8843,9190,9619,9411,4095,2776,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","462","23","          Apparel and other textile products",6988,6673,6626,5902,5735,6104,5685,5522,5672,5723,6577,6081,5409,4911,5076,"4716E","4040E","2593E","1998E","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1692
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","465","26","          Paper and allied products",3412,3339,3152,3770,4739,4139,8060,9595,10272,11536,11983,11272,12221,11826,12185,12634,12781,10749,11979,11824,10230,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","468","27","          Printing and publishing",20559,20843,23826,25030,26651,29664,25600,29105,33103,36752,40706,42262,45102,46612,35806,33066,49623,55347,58399,62911,63532,66383,65534,63859,63644,58439,53670,53572,"(D)",55557,55875,56001
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","471","28","          Chemicals and allied products",216,210,228,277,320,282,427,599,754,725,801,805,1023,812,1108,1253,1207,880,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","474","29","          Petroleum and coal products","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",55332,59679,53990,46842,59891,68478,69360,68653,68049,69094,61044,52367,43390,"35144E","24431E","14324E"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","477","30","          Rubber and miscellaneous plastics products",6078,6447,6581,7450,8903,10503,9126,10897,13492,15181,17083,18398,22271,23333,25486,25769,25033,25414,27237,"(D)","(D)",28122,29566,31016,30421,"(D)","(D)","(D)","(D)",32529,31433,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","480","31","          Leather and leather products","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0,0,0
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","500","E","      Transportation and public utilities",34025,38565,40230,46092,50367,55881,60271,65928,70979,77026,82086,95480,102776,113596,109969,124306,134192,142569,146609,156031,161308,173037,180185,193237,196752,202758,210801,218938,206732,223715,249257,284472
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","510","40","        Railroad transportation",4861,5058,5370,5720,7110,7826,8285,9005,9734,10866,12513,13137,13527,6823,262,243,302,258,363,553,682,1401,2057,2527,2568,2675,2597,2535,2618,3022,3157,3363
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","520","42","        Trucking and warehousing",6348,6708,6835,7552,7843,9226,9491,10560,10651,12684,14776,16885,16789,"(D)","(D)",23154,27245,30215,29108,30835,"(D)",35581,33678,34805,32853,32557,33884,36593,37299,40321,39579,45893
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","530","44","        Water transportation","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",78,"(L)","(L)","(L)","(L)","(D)","(D)","(D)","(D)","1688E",2282,1616,430,"(D)",433,468,1322,1551,1094,"1560E",1694,"(D)",1780,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","540","41, 45-47","        Other transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","541","41","          Local and interurban passenger transit",2236,2348,2577,2816,2909,3175,3457,3830,4099,3685,2413,2760,2687,4660,5229,6815,7764,9130,9064,9808,11504,11062,11986,14477,14268,15571,16774,15588,18097,23092,28632,29118
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","542","45","          Transportation by air","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",28492,33453,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","543","46","          Pipelines, except natural gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","544","47","          Transportation services",54,165,311,500,608,1520,1152,1144,1610,2019,2060,1465,1979,2279,2327,2752,3225,3481,2989,2795,2790,2547,2180,2565,2656,2945,6409,7912,7083,"(D)","(D)",10894
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","560","48","        Communications",9577,12273,12247,14548,15507,16567,18594,19987,21865,22917,22491,30702,34533,44473,40812,45980,45842,44274,46144,49857,43739,47697,49614,48078,46583,48227,45774,46725,42441,47888,54653,"(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","570","49","        Electric, gas, and sanitary services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","610","F","      Wholesale trade",22472,25365,26002,38376,41577,46652,55378,58426,65024,73425,80990,88300,96887,107677,100010,109913,124843,140880,142113,120433,119089,123388,123185,126597,135098,133485,141520,137147,135025,157087,173609,185075
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","620","G","      Retail trade",74963,82407,89707,95627,104911,113081,121236,128457,136862,152399,169352,178557,193411,207154,233960,266266,298700,332594,363338,410472,418936,423802,417767,410582,415589,433510,432622,437978,462927,478347,510138,538376
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","621","52","        Building materials and garden equipment",5641,6044,6523,7716,8037,8034,7119,6975,7371,7495,8324,10669,11864,"(D)","(D)",18573,21544,25115,29177,31269,31282,28375,27801,27852,26852,27728,27953,27002,28164,33477,40334,44038
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","622","53","        General merchandise stores",10151,11745,12066,12796,13322,16326,15517,16134,17285,19648,19546,21086,21945,"17854E","(D)",23431,26835,29813,35941,39649,40118,39711,35169,35632,38658,41947,42179,41375,39525,40495,38566,41614
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","623","54","        Food stores",12030,13537,14855,15854,17064,19145,22506,24020,25068,28834,32565,36363,40916,44789,51607,56440,58043,61808,67160,79975,86273,86241,88315,85175,91181,96951,95043,95016,101928,105056,108499,106482
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","624","55","        Automotive dealers and service stations",13890,15196,17066,18443,22220,22280,23122,25695,27787,29857,32009,31418,31823,35237,41028,48256,56545,61980,66110,72309,72397,70341,69231,65472,66415,71129,69122,72439,78724,81152,85910,91011
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","625","56","        Apparel and accessory stores",4047,4176,4693,5218,5594,5858,5828,5800,6456,8073,9322,10035,11416,11880,13785,15426,16126,16732,19422,20659,19107,19723,19248,18743,17967,16747,15323,13793,15265,15495,15174,17223
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","626","57","        Home furniture and furnishings stores",4301,4832,5241,4778,5117,5111,5804,5798,5712,6162,6731,7190,8360,9678,10254,11795,13941,17155,20941,22164,22970,21314,19174,17543,17088,17302,18795,18743,20150,20887,26714,31666
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","627","58","        Eating and drinking places",10751,11930,13035,13597,15829,16777,18512,20209,22691,25441,30359,32825,37010,41504,46678,49255,60668,66284,72135,79992,77983,87073,88581,89864,85004,87283,91927,94521,96329,99990,107993,115122
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","628","59","        Miscellaneous retail",14152,14947,16228,17225,17728,19550,22828,23826,24492,26889,30496,28971,30077,31143,35603,43090,44998,53707,52452,64455,68806,71024,70248,70301,72424,74423,72280,75089,82842,81795,86948,91220
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","700","H","      Finance, insurance, and real estate",24018,25186,28953,31034,31773,31190,32732,39036,44433,50120,53418,58627,65954,62523,71979,84323,80695,112838,148983,165038,206896,219998,206961,246587,248889,212182,219707,249250,309498,353152,417865,392161
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","710","60, 61","        Depository and nondepository institutions","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",37140,39230,47312,58503,"(D)","(D)",75162,72130,75858,81468,83756,79427,92703,105322,125427,"(D)",109140
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","730","62-65, 67","        Other finance, insurance, and real estate","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",47183,41465,65526,90480,"(D)","(D)",144836,134831,170729,167421,128426,140280,156547,204176,227725,"(D)",283021
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","731","62","          Security and commodity brokers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","5868E","5239E","5971E",17192,45957,45613,41623,"15950E","15758E",17091,15763,16653,21259,28987,37081,44749,56293
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","732","63","          Insurance carriers",3005,3178,3419,3529,3698,3932,4262,4793,5055,5533,6207,6386,6628,"7699E","8682E","9600E","11217E","11662E","13492E","13237E","(D)",19794,24110,24618,24534,23701,22646,22758,25055,24565,26720,26067
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","733","64","          Insurance agents, brokers, and services",5034,5355,6348,6665,7006,7049,7580,8310,9442,10470,11270,13550,14398,14415,16774,15448,17910,23282,29111,42504,46061,59645,51106,55025,54845,38109,37385,40383,41351,42178,43814,51262
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","734","65","          Real estate",6215,5377,7014,7144,6907,4447,4001,7851,9478,12956,14811,11271,8104,1196,1208,13731,3782,17487,"(D)",-14173,11612,-5396,30532,55111,62080,42074,45028,51049,72498,83392,101826,104462
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","735","...","          Combined real estate, insurance, etc. 9/",481,546,585,662,764,735,834,946,1009,1130,1033,442,395,"(D)","(D)",418,342,309,"(D)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","736","67","          Holding and other investment offices",512,602,579,616,141,396,507,-153,-568,-876,-1939,1357,7724,6421,5874,1611,2575,6129,18538,11720,17513,29170,"(D)","(D)",8871,8779,18568,21098,36285,40509,"(D)",44937
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","800","I","      Services",108819,119078,132847,145844,167029,183070,208319,222864,242348,271741,307030,345017,379521,414751,475232,558836,620219,702873,747462,866012,937083,1010617,1061313,1161559,1209559,1253152,1375812,1432328,1539046,1568863,1785568,1936041
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","805","70","        Hotels and other lodging places",4080,4466,4710,5036,5345,5726,4629,5066,5649,6264,8111,8704,9162,9969,11578,12398,13094,14246,17793,21769,21087,19173,19365,20028,21004,20780,24229,24803,24749,25852,29265,33140
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","810","72","        Personal services",5868,5927,5704,5885,6667,7040,7320,7953,8414,9323,9826,11592,12221,13285,15989,17338,21205,24273,26040,28049,26261,28768,29519,29264,29888,30971,35359,38786,43031,39615,49512,51948
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","815","88","        Private households","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",7924,7856,9027,8983,9357,9233,9877,10501,10962,10447,11361,11777,11877,12412,12191,"(D)",13338,11696,12005
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","820","73","        Business services",10855,11974,10578,12043,14186,16667,18318,18546,22723,28713,37259,44266,51013,48847,59772,72037,82661,95490,100084,128460,140402,150610,137403,177423,202022,190933,246251,255660,296379,307076,353270,399936
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","825","75","        Automotive repair, services, and parking",4119,4078,4998,5856,6892,6999,7206,8609,8118,10111,10942,13470,14671,15553,17926,21138,23674,26991,29395,31443,32707,33603,31668,30386,31531,36462,37290,41108,44206,40924,44288,46478
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","830","76","        Miscellaneous repair services",1752,1677,1864,2103,2399,2604,2752,2922,3218,3590,3642,4610,4157,4655,7125,8063,7789,8706,10866,13183,13994,14309,15991,15200,16134,18430,20295,21121,23210,21378,26717,31152
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","835","79","        Amusement and recreation services",2286,2539,2964,3522,4317,4215,4433,4663,5065,6560,8121,9865,9576,9446,11199,12375,14663,16397,15856,20692,21054,21984,23728,28615,28660,29944,29057,33232,35943,47669,52413,59766
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","840","78","        Motion pictures",362,393,459,474,656,534,504,644,1212,771,956,1260,1295,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",7171,6668,7484,9437,10514
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","845","80","        Health services",34502,39297,44851,49088,57369,63787,72910,82396,90846,99792,110304,120954,136998,154791,172298,196516,217462,242336,272310,298399,326833,358525,389596,420015,426974,453157,484442,500848,515526,515022,582521,616054
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","850","81","        Legal services",6567,7989,9079,9257,10193,11503,12422,15010,16594,21310,23433,24264,22645,26462,28845,41055,40784,54892,44730,51698,53684,60338,69175,71358,67733,62952,68980,76211,80440,66144,82594,62157
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","855","82","        Educational services",16956,18449,21613,23461,27910,32616,36642,34338,33575,35362,39313,45160,50684,55208,64006,72122,79135,84854,92484,100146,112172,123591,134477,145406,150658,165052,170141,171260,182089,197503,218693,235859
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","860","83","        Social services 10/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",15851,16578,15955,15669,17678,19832,24204,29035,32248,37045,44451,48617,50400,56323,62411,68836,74623,80966,88359,92611,97320,100697,104649,114290,121799,138310
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","865","84","        Museums, botanical, zoological gardens","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",6005,"(D)",2410,2408,2406
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","870","86","        Membership organizations",8663,8823,11242,13227,12860,12546,9040,9791,10712,12269,13827,15690,16895,18598,19468,20574,20837,22718,25504,28280,29025,32214,34712,34947,37029,40046,41993,44378,49194,54788,58308,62244
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","875","87","        Engineering and management services 11/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",61347,65520,66470,65391,69866,73224,66330,70403,75833,86562,94330,116684,145596
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","880","89","        Miscellaneous services",7399,7832,8901,9812,11813,12575,10295,9274,12427,13267,14948,16987,17554,18543,24361,36012,42035,48086,46813,8284,12674,11861,14364,14530,12926,20781,24046,23024,28137,21040,25963,28476
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","900","...","    Government and government enterprises",198551,222503,252242,269612,294328,322695,339661,344426,366132,404977,438163,475256,523187,577050,625830,681413,741259,790588,840078,914177,988816,1057070,1105143,1169319,1202013,1242140,1246151,1251323,1254292,1315520,1354931,1420498
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","910","...","      Federal, civilian",13524,16477,19552,21287,23188,26368,29641,32728,37832,44820,46166,53066,58514,59996,62892,67226,71903,74988,78112,86681,83768,77180,82203,89491,89848,92684,93913,82225,77089,74305,76623,84243
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","920","...","      Military",1986,2239,2445,2755,2907,2906,2975,3140,3323,3523,3827,3933,4874,5819,6803,7575,8879,9189,9522,9670,9885,9991,9451,10155,9671,9037,8382,8142,8048,8089,8470,8819
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","930","...","      State and local",183041,203787,230245,245570,268233,293421,307045,308558,324977,356634,388170,418257,459799,511235,556135,606612,660477,706411,752444,817826,895163,969899,1013489,1069673,1102494,1140419,1143856,1160956,1169155,1233126,1269838,1327436
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",201835,196066,220313,252466,271322,302231,323151,342138,356662,380304,412487,437504,427743,436558,452978,467733,439454,438923,429578,437498,459450,482004
"20524","Dutchess County-Putnam County, NY (Metropolitan Division)","","CA5","932","...","        Local government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",186335,222191,239486,258769,284813,304381,337326,364273,395782,437522,482676,532395,585746,633115,649516,672686,704402,722033,739577,795628,810388,845432
"20994","Elgin, IL (Metropolitan Division)","","CA5","10","...","Personal income",1368201,1455371,1579473,1742459,1951806,2161664,2349136,2561587,2835899,3188237,3518589,3809636,4226665,4570883,4778210,5345108,5646243,5980404,6433061,7035031,7647413,8210128,8465800,9172401,9713249,10340446,10918867,11630397,12400177,13075178,13828524,14933951
"20994","Elgin, IL (Metropolitan Division)","","CA5","20","...","Population (persons) 2/",316631,323509,327327,330681,332664,337145,340261,342466,344853,349100,351072,353551,354996,353258,354644,359078,362255,367754,373495,381031,387811,397838,405291,412897,421301,429537,439805,450859,461803,472505,484381,497084
"20994","Elgin, IL (Metropolitan Division)","","CA5","30","...","Per capita personal income (dollars)",4321,4499,4825,5269,5867,6412,6904,7480,8224,9133,10022,10775,11906,12939,13473,14886,15586,16262,17224,18463,19719,20637,20888,22215,23055,24073,24827,25796,26852,27672,28549,30043
"20994","Elgin, IL (Metropolitan Division)","","CA5","35","...","  Earnings by place of work",1019405,1056936,1135791,1253423,1406726,1537709,1605875,1766603,1968870,2232939,2473629,2520686,2681837,2901089,2965223,3343645,3553219,3779420,4150759,4643808,4940739,5376910,5499446,5967884,6246606,6698263,7070611,7536474,7898943,8545048,9387484,10070612
"20994","Elgin, IL (Metropolitan Division)","","CA5","36","...","  less: Contributions for government social insurance 3/",66008,67558,74465,87618,113381,128143,126909,146380,164845,192298,222476,229853,259064,287301,299093,342724,366309,392968,424236,490598,514761,549277,579044,616947,655004,712684,755696,795180,832084,893220,969363,1027869
"20994","Elgin, IL (Metropolitan Division)","","CA5","37","...","    Employee and self-employed contributions for government social insurance",32193,33184,36349,41759,53534,60855,61102,68167,75450,86725,101325,106859,122136,136562,140459,156724,173277,187223,203811,237060,254971,272767,288631,306057,324707,352559,376181,396400,413861,446840,484762,510993
"20994","Elgin, IL (Metropolitan Division)","","CA5","38","...","    Employer contributions for government social insurance",33815,34374,38116,45859,59847,67288,65807,78213,89395,105573,121151,122994,136928,150739,158634,186000,193032,205745,220425,253538,259790,276510,290413,310890,330297,360125,379515,398780,418223,446380,484601,516876
"20994","Elgin, IL (Metropolitan Division)","","CA5","42","...","  plus: Adjustment for residence 4/",158350,176245,195245,218433,247648,278277,309282,339398,383860,434774,475819,543430,619780,608201,670348,770596,827954,886478,940465,1012981,1122453,1282298,1315129,1445099,1646387,1744260,1844282,1930206,2177484,2099265,1973318,2175634
"20994","Elgin, IL (Metropolitan Division)","","CA5","45","...","  equals: Net earnings by place of residence",1111747,1165623,1256571,1384238,1540993,1687843,1788248,1959621,2187885,2475415,2726972,2834263,3042553,3221989,3336478,3771517,4014864,4272930,4666988,5166191,5548431,6109931,6235531,6796036,7237989,7729839,8159197,8671500,9244343,9751093,10391439,11218377
"20994","Elgin, IL (Metropolitan Division)","","CA5","46","...","  plus: Dividends, interest, and rent 5/",186995,209063,227328,250135,279657,317549,353265,369239,401971,454548,508831,623744,771406,888695,951622,1079997,1108425,1157677,1201756,1272943,1474117,1424242,1502033,1544327,1611990,1735010,1800658,1942283,2112955,2235071,2293890,2487701
"20994","Elgin, IL (Metropolitan Division)","","CA5","47","...","  plus: Personal current transfer receipts",69459,80685,95574,108086,131156,156272,207623,232727,246043,258274,282786,351629,412706,460199,490110,493594,522954,549797,564317,595897,624865,675955,728236,832038,863270,875597,959012,1016614,1042879,1089014,1143195,1227873
