FIPS,amen_region_census,amen_rural_urban,amen_urban_inf,amen_low,amen_sun,amen_high,amen_humid,amen_topo,amen_per_water,amen_log_water,amen_scale,amen_rank
13045,5,1,1,43.1,158,77.8,70,5,0.91,4.512,-0.11,3
13047,5,2,2,40.2,138,78.8,67,14,0.27,3.298,-0.54,3
13049,5,8,6,54.1,178,82.3,74,1,0.28,3.336,-0.36,3
13051,5,2,2,49.9,178,81.1,74,1,31.86,8.067,1.76,4
13053,5,2,2,46.9,158,80.6,70,4,0.95,4.555,-0.35,3
13055,5,7,8,41.1,138,78.7,67,14,0.07,1.947,-1.08,3
13057,5,1,1,41.5,156,76.5,70,15,2.37,5.467,1.93,4
13059,5,3,2,44.5,156,78.4,70,4,0.38,3.636,-0.71,3
13061,5,9,9,50.2,174,80.8,78,4,10.04,6.912,1.34,4
13063,5,0,1,42.4,158,78,70,4,1.14,4.733,-0.32,3
13065,5,7,8,52.2,174,80.8,78,1,1.81,5.196,0.31,4
13067,5,0,1,42.4,156,78,70,5,1.25,4.831,-0.17,3
13069,5,7,7,50.1,174,80.8,78,2,0.59,4.076,-0.49,3
13071,5,7,7,52.2,174,81,78,4,0.77,4.342,0.26,4
13073,5,2,2,45.8,173,80.4,72,4,5.77,6.358,0.79,4
13075,5,7,8,52.2,174,81,78,4,1.77,5.177,0.7,4
13077,5,1,1,44.7,158,78.8,70,5,0.66,4.192,-0.28,3
13079,5,8,6,47.8,171,81.4,69,13,0.41,3.715,0.97,4
13081,5,6,5,49.6,174,81.4,78,4,2.62,5.57,0.36,4
13083,5,2,2,40.9,138,77.9,67,16,0.1,2.336,-0.39,3
13085,5,8,4,40.9,156,75.8,70,20,1.36,4.909,2.48,5
13087,5,6,5,52.1,174,81.4,78,4,4.23,6.047,1.04,4
13089,5,0,1,42.4,156,78,70,5,0.98,4.583,-0.3,3
13091,5,7,8,49,171,81.4,69,4,0.51,3.925,-0.08,3
13093,5,6,6,49.6,174,81.4,78,4,1.06,4.659,-0.12,3
13095,5,3,2,50.7,174,81.8,78,1,1.49,5.003,-0.31,3
13097,5,0,1,43.1,158,77.8,70,5,0.48,3.87,-0.45,3
13099,5,6,6,50.4,174,80.7,78,4,0.97,4.579,0.16,4
13101,5,9,9,52.2,174,80.8,78,1,3.96,5.982,0.73,4
13103,5,2,2,50,173,80.5,72,1,0.7,4.254,-0.1,3
13105,5,6,6,44.5,156,79.8,70,4,1.54,5.039,-0.34,3
13107,5,7,8,48.2,173,81.1,72,4,0.64,4.161,-0.16,3
13109,5,8,6,51.1,178,81.1,74,2,1.01,4.611,0.28,4
13111,5,9,9,37.8,156,72.9,70,20,1.45,4.979,2.78,5
13113,5,1,1,44.7,158,78.8,70,4,0.94,4.542,-0.24,3
13115,5,4,3,41.1,138,78.7,67,14,1,4.61,0.33,4
13117,5,1,1,42.1,156,77.3,70,5,8.72,6.771,0.99,4
13119,5,8,6,44.5,156,79.8,70,4,1.15,4.744,-0.5,3
13121,5,0,1,42.4,156,78,70,5,1.1,4.704,-0.24,3
13123,5,8,4,41.5,156,76.5,70,20,1.19,4.779,2.33,4
13125,5,9,9,46.4,173,79.8,72,4,0.18,2.89,-0.78,3
13127,5,5,7,54.1,178,82.3,74,1,27.55,7.921,2.06,4
13129,5,6,4,40.9,138,78.2,67,9,0.69,4.239,-0.52,3
13131,5,6,6,52.6,174,80.7,78,4,0.48,3.876,0.16,4
13133,5,6,6,45.8,171,79.7,69,13,4.41,6.089,2.34,5
13135,5,0,1,42.4,156,78,70,5,0.89,4.487,-0.35,3
13137,5,7,8,41.4,156,75.4,70,15,0.36,3.588,1.22,4
13139,5,6,3,42.1,156,77.3,70,5,8.28,6.719,0.96,4
13141,5,9,9,45.3,171,79.8,69,13,1.14,4.738,1.52,4
13143,5,6,4,42.3,158,76.5,70,5,0.36,3.584,-0.39,3
13145,5,2,2,46.2,158,79.6,70,4,1.95,5.273,0.18,4
13147,5,6,6,44.5,156,79.8,70,4,9.44,6.85,0.62,4
13149,5,8,4,44.7,158,78.8,70,5,1.68,5.122,0.22,4
13151,5,1,1,44.3,158,78.6,70,4,0.56,4.021,-0.53,3
13153,5,2,2,47.8,171,81.4,69,4,0.81,4.395,-0.04,3
13155,5,7,8,51.1,174,81.9,78,4,1.63,5.095,0.23,4
13157,5,6,6,42.1,156,77.3,70,4,0.18,2.911,-1.2,3
13159,5,8,4,45.1,171,79.3,69,13,0.84,4.431,1.46,4
13161,5,7,8,51.1,174,81.9,78,2,0.61,4.108,-0.6,3
13163,5,8,6,48.2,173,81.1,72,4,0.36,3.585,-0.46,3
13165,5,7,8,49,173,81,72,2,0.75,4.316,-0.22,3
13167,5,9,9,48.3,171,81.3,69,4,0.69,4.236,-0.01,3
13169,5,2,2,45.3,171,79.8,69,13,0.41,3.719,0.98,4
13171,5,6,4,44.3,158,78.6,70,4,0.52,3.955,-0.57,3
13173,5,9,9,52.2,174,81,78,1,6.52,6.479,0.94,4
13175,5,6,5,48.3,171,81.3,69,4,0.72,4.283,0.01,3
13177,5,3,2,50.7,174,81.8,78,4,1.72,5.148,0.22,4
13179,5,4,5,51.4,178,81.5,74,1,13.85,7.233,1.46,4
13181,5,8,6,44.1,156,78.9,70,4,17.95,7.493,1.13,4
13183,5,9,9,51.4,178,81.5,74,2,0.62,4.122,-0.04,3
13185,5,5,7,52.2,174,80.8,78,2,1.25,4.831,0.27,4
13187,5,7,8,40.9,156,75.8,70,20,0.14,2.642,1.28,4
13189,5,2,2,46.4,173,79.8,72,13,2.45,5.502,1.96,4
13191,5,9,9,54.1,178,82.3,74,1,24.58,7.807,2,4
13193,5,6,6,46.9,158,80.6,70,4,0.66,4.186,-0.54,3
13195,5,3,2,44.5,156,79.8,70,4,0.41,3.704,-1.05,3
13197,5,8,6,47,158,78.6,70,4,0.13,2.549,-0.86,3
13199,5,6,4,45.6,158,79,70,4,0.4,3.693,-0.59,3
13201,5,9,9,52.2,174,82.1,78,1,0.24,3.162,-1.12,3
13205,5,6,6,52.2,174,82.1,78,4,0.35,3.567,-0.45,3
13207,5,6,6,45.3,171,79.8,69,13,0.55,3.999,1.13,4
13209,5,9,7,48.3,171,81.3,69,4,0.8,4.388,0.07,4
13211,5,6,4,45.8,171,79.7,69,4,1.4,4.941,0.37,4
13213,5,7,8,40.9,138,78.2,67,20,0.71,4.261,1.16,4
13215,5,2,2,46.9,158,80.6,70,4,2.13,5.362,0.08,4
13217,5,1,1,44.1,171,79,69,13,0.99,4.594,1.45,4
13219,5,3,2,44.5,156,78.4,70,4,0.2,3.016,-1.04,3
13221,5,8,6,44.1,156,78.9,70,4,0.24,3.177,-1.15,3
13223,5,1,1,43.1,138,78.7,67,15,0.49,3.883,0.44,4
13225,5,2,2,47.8,171,81.4,69,4,0.26,3.248,-0.64,3
13227,5,1,1,41.5,156,76.5,70,20,0.28,3.329,1.56,4
13229,5,7,7,51.9,178,81.1,74,1,0.19,2.924,-0.63,3
13231,5,8,4,44.3,158,78.6,70,4,0.46,3.839,-0.63,3
13233,5,6,4,43.1,138,78.7,67,15,0.32,3.457,0.21,4
13235,5,6,6,48.6,171,81.1,69,4,0.99,4.594,0.28,4
13237,5,6,6,45.1,171,79.3,69,13,4.48,6.105,2.34,5
13239,5,9,9,50.2,174,80.8,78,4,5.83,6.368,1.05,4
13241,5,9,9,41.1,156,73.9,70,20,1.58,5.06,3.11,5
13243,5,7,8,49,174,80.4,78,4,0.38,3.639,-0.49,3
13245,5,2,2,45.8,173,80.4,72,4,1.35,4.904,0.02,3
13247,5,1,1,44.1,171,79,69,4,1.08,4.684,0.14,4
13249,5,9,9,46.9,158,80.6,70,4,0.13,2.527,-1.42,3
13251,5,6,6,49,173,81,72,2,1.08,4.686,-0.02,3
13253,5,6,6,52.1,174,81.4,78,1,7.22,6.582,0.87,4
13255,5,1,1,44.3,158,78.6,70,4,0.82,4.409,-0.33,3
13257,5,7,8,44,156,77.9,70,5,2.7,5.598,0.53,4
13259,5,8,6,49,174,80.4,78,4,0.98,4.581,0.01,3
13261,5,6,5,49,174,80.4,78,4,1.47,4.993,0.23,4
13263,5,8,6,47,158,78.6,70,13,0.39,3.657,1.1,4
13265,5,9,9,45.8,171,79.7,69,13,0.04,1.409,-0.13,3
13267,5,7,8,51.1,178,81.1,74,4,0.93,4.528,0.54,4
13269,5,8,6,46.9,158,80.6,70,4,0.57,4.046,-0.62,3
13271,5,7,8,49.6,174,81.4,78,4,0.66,4.196,-0.36,3
13273,5,6,6,49,174,80.4,78,4,0.64,4.163,-0.21,3
13275,5,6,5,52.2,174,80.6,78,4,0.67,4.202,0.29,4
13277,5,7,7,49.8,174,80.4,78,4,1.39,4.935,0.33,4
13279,5,7,7,51.1,178,81.1,74,4,0.53,3.963,0.24,4
13281,5,9,9,37.8,156,72.9,70,20,3.11,5.741,3.18,5
13283,5,7,8,48.3,171,81.3,69,4,0.74,4.3,0.02,3
13285,5,4,3,45.6,158,79,70,4,7.18,6.577,0.93,4
13287,5,7,8,51.1,174,81.9,78,4,1.31,4.873,0.11,4
13289,5,2,2,47.8,171,81.4,69,4,0.7,4.252,-0.11,3
13291,5,9,9,37.8,156,72.9,70,20,1.97,5.282,2.94,5
13293,5,7,8,47,158,78.6,70,13,0.65,4.179,1.37,4
13295,5,2,2,40.9,138,77.9,67,16,0.1,2.31,-0.4,3
13297,5,1,1,44.5,156,78.4,70,4,0.25,3.2,-0.94,3
13299,5,7,7,51.9,178,81.1,74,1,0.44,3.792,-0.17,3
13301,5,8,6,46.4,173,79.8,72,13,0.43,3.751,1.04,4
13303,5,7,8,45.3,171,79.8,69,4,0.58,4.058,-0.21,3
13305,5,7,8,51.1,178,81.1,74,1,0.63,4.149,-0.12,3
13307,5,8,6,49,174,80.4,78,4,0.34,3.533,-0.55,3
13309,5,9,9,48.3,171,81.3,69,4,0.81,4.39,0.07,4
13311,5,9,9,40.9,156,75.8,70,20,0.23,3.141,1.55,4
13313,5,4,5,40.9,138,78.2,67,14,0.23,3.123,-0.36,3
13315,5,9,9,49.6,174,81.4,78,4,0.77,4.34,-0.29,3
13317,5,6,6,44.1,156,78.9,70,13,0.55,4.012,0.65,4
13319,5,8,6,47.8,171,81.4,69,13,1.2,4.79,1.54,4
13321,5,6,6,49.8,174,80.4,78,4,0.83,4.423,0.06,4
16001,8,2,2,29,117,74.5,21,16,0.5,3.919,1.87,4
16003,8,9,9,18.9,115,63,21,21,0.4,3.678,3.83,5
16005,8,5,7,23.2,109,71.5,22,12,2.99,5.7,1.73,4
16007,8,7,8,18,109,65.8,22,17,7.44,6.612,3.62,5
16009,8,8,6,27.5,72,67.4,24,21,1.02,4.623,3.1,5
16011,8,7,8,23.4,109,71.4,22,16,1.2,4.79,1.91,4
16013,8,7,8,19.1,115,67.3,21,21,0.61,4.111,2.94,5
16015,8,8,6,23.2,115,66.2,21,21,0.23,3.116,3.4,5
16017,8,6,6,25.7,72,65.2,24,21,9.48,6.854,4.57,5
16019,8,5,7,18.9,109,68.9,22,16,1.69,5.131,2,4
16021,8,9,9,25,72,67,24,21,0.74,4.298,2.61,5
16023,8,9,9,18.9,109,68.9,22,17,0.03,1.198,0.07,4
16025,8,9,9,16.5,115,65.6,21,21,0.38,3.628,2.7,5
16027,8,2,2,29.3,117,73.9,21,9,2.28,5.429,1.82,4
16029,8,7,8,19.5,109,65.4,22,16,1.81,5.2,3.08,5
16031,8,7,8,25.6,121,70.9,21,12,0.54,3.984,1.81,4
16033,8,9,9,18,109,68.8,22,17,0.03,1.19,-0.06,3
16035,8,7,8,30.9,75,73.1,23,21,1.07,4.676,2.33,4
16037,8,9,9,19.6,80,68.2,26,21,0.23,3.132,0.86,4
16039,8,6,6,28.7,117,73.9,21,21,0.74,4.303,2.94,5
16041,8,7,8,21.9,109,69.9,22,17,0.44,3.777,1.68,4
16043,8,7,8,18.7,109,65.6,22,17,1.52,5.025,2.95,5
16045,8,6,6,29.7,117,73,21,16,0.56,4.026,2.45,5
16047,8,7,8,28.1,121,74.2,21,9,0.41,3.724,0.76,4
16049,8,7,8,27.6,89,66.2,23,21,0.21,3.03,3.17,5
16051,8,7,8,18.3,109,65.7,22,9,0.95,4.552,1.4,4
16053,8,7,8,26.9,121,73.5,21,9,0.34,3.518,0.63,4
16055,8,4,5,27.4,72,69.1,24,21,5.36,6.285,3.5,5
16057,8,7,7,27.9,89,66.8,23,16,0.02,0.801,1.13,4
16059,8,7,8,18.8,80,68,26,21,0.12,2.46,0.43,4
16061,8,9,9,26.3,89,65.1,23,7,0.16,2.776,0.99,4
16063,8,9,9,21.3,121,68.9,21,9,0.03,1.007,-0.41,3
16065,8,7,7,18.3,109,65.7,22,9,0.39,3.66,0.92,4
16067,8,7,8,25.3,121,70.1,21,9,0.44,3.785,1.42,4
16069,8,5,7,31.2,75,73.4,23,16,0.85,4.443,1.41,4
16071,8,9,9,23.3,109,70.8,22,12,0.11,2.366,0.17,4
16073,8,8,6,25.2,117,64.2,21,6,0.24,3.191,2.1,4
16075,8,7,8,28.2,117,74.8,21,16,0.65,4.176,1.79,4
16077,8,7,7,24.1,109,70.6,22,12,2.57,5.548,2.04,4
16079,8,7,8,25.4,115,64.1,21,21,0.06,1.797,3.64,5
16081,8,9,9,17.4,109,64.1,22,21,0.05,1.539,1.9,4
16083,8,5,7,27.9,121,72.8,21,11,0.18,2.881,0.96,4
16085,8,9,9,20.2,115,63.6,21,21,1.49,5.004,4.59,5
16087,8,7,8,27.5,117,74.1,21,16,1.17,4.762,2.17,4
17001,3,5,7,27.4,156,78.3,60,4,1.68,5.123,-2.1,3
17003,3,7,8,36.3,148,80.7,57,14,6.39,6.461,0.95,4
17005,3,6,4,30,140,76.7,57,4,0.64,4.163,-2.01,3
17007,3,2,2,20.5,130,72.7,55,4,0.2,3.006,-3.32,2
17009,3,9,9,26.2,156,76.3,60,4,0.52,3.946,-2.39,2
17011,3,7,8,22.7,142,75.1,60,4,0.54,3.994,-3.05,2
17013,3,8,4,28.9,140,76.8,57,4,10.52,6.959,-0.75,3
17015,3,7,8,20.9,142,72.8,60,14,4.63,6.137,-0.08,3
17017,3,6,6,26.2,140,76.3,57,4,2.03,5.314,-1.94,3
17019,3,3,2,26.9,130,75.3,61,2,0.04,1.311,-4.55,1
17021,3,6,5,28.5,140,76,57,2,0.93,4.532,-2.19,3
17023,3,6,6,28.9,134,76.4,58,4,0.67,4.204,-2.35,2
17025,3,7,8,31.5,134,77.2,58,4,0.13,2.53,-3.01,2
17027,3,1,1,30.9,148,77.7,57,4,5.81,6.364,-0.72,3
17029,3,5,7,28.9,134,76.4,58,2,0.35,3.552,-2.99,2
17031,3,0,1,24.3,130,74.7,55,2,42.16,8.347,-1.04,3
17033,3,7,8,30.9,134,77.4,58,4,0.49,3.899,-2.44,2
17035,3,9,8,28.9,134,76.4,58,4,0.28,3.341,-2.8,2
17037,3,1,1,20.9,130,73.1,55,4,0.13,2.582,-3.58,2
17039,3,6,6,26.6,136,76.2,60,2,1.87,5.232,-2.52,2
17041,3,6,6,28.6,134,76.2,58,2,0.13,2.596,-3.5,2
17043,3,0,1,22.9,130,71.9,55,2,0.72,4.279,-2.33,2
17045,3,6,6,28.6,134,76.2,58,2,0.1,2.312,-3.65,2
17047,3,9,9,32.7,132,77.2,59,4,0.13,2.601,-2.9,2
17049,3,7,7,29.4,134,76.5,58,4,0.25,3.219,-2.81,2
17051,3,6,4,29.4,134,76.5,58,4,1.22,4.806,-1.97,3
17053,3,6,6,25.2,130,74.3,61,2,0.1,2.35,-4.02,2
17055,3,7,8,33.6,132,78.3,59,4,4.48,6.105,-1.19,3
17057,3,6,5,23.8,156,75.1,60,4,1.92,5.259,-1.77,3
17059,3,8,6,34.9,132,78.8,59,14,1.43,4.959,-0.19,3
17061,3,6,4,28.9,140,76.7,57,4,0.59,4.086,-2.24,2
17063,3,1,1,23.6,130,73.9,55,2,2.39,5.478,-2.11,3
17065,3,7,8,33.6,132,78.3,59,4,0.15,2.733,-2.97,2
17067,3,7,8,24.7,156,75.6,60,4,2.45,5.499,-1.63,3
17069,3,9,9,34.2,132,77.8,59,14,1.76,5.172,0.07,4
17071,3,9,9,23.8,156,74.8,60,4,4.13,6.023,-1.29,3
17073,3,2,2,21.5,142,74.5,60,4,0.29,3.361,-3.43,2
17075,3,6,6,25.2,130,74.3,61,1,0.14,2.661,-4,2
17077,3,5,7,34,148,78.2,57,14,2.39,5.476,0.71,4
17079,3,7,8,29.4,134,76.5,58,4,0.73,4.286,-2.25,2
17081,3,7,7,32.1,132,78,59,4,2.17,5.38,-1.74,3
17083,3,1,1,31.3,140,78.6,57,4,2.07,5.335,-1.68,3
17085,3,6,6,19.6,142,72.2,60,14,2.85,5.652,-0.4,3
17087,3,9,9,34.2,148,77.8,57,14,0.82,4.403,0.28,4
17089,3,0,1,22.2,130,72.9,55,2,0.65,4.178,-2.77,2
17091,3,3,2,24.8,130,74.2,61,1,0.58,4.067,-3.3,2
17093,3,1,1,23.9,130,74.2,55,2,0.63,4.147,-2.85,2
17095,3,4,5,23.8,156,74.8,60,4,0.48,3.861,-2.43,2
17097,3,0,1,22.5,130,71.9,55,2,67.27,8.814,-0.3,3
17099,3,4,3,24.7,130,75.5,55,2,1.14,4.735,-2.75,2
17101,3,7,8,31,134,77.2,58,4,0.52,3.959,-2.34,2
17103,3,7,7,22,142,74.2,60,4,0.54,3.987,-2.93,2
17105,3,6,5,25.4,130,75,61,2,0.16,2.771,-3.95,2
17107,3,6,5,26.6,136,76.2,60,2,0.14,2.643,-3.89,2
17109,3,5,7,24.7,156,75.6,60,4,0.13,2.542,-3.19,2
17111,3,0,1,20.5,130,72.7,55,4,1.15,4.745,-2.4,2
17113,3,3,2,26.2,136,75.7,60,2,0.23,3.121,-3.57,2
17115,3,3,2,28,136,76.5,60,2,0.83,4.417,-2.79,2
17117,3,6,4,29.2,140,76.8,57,4,0.46,3.823,-2.36,2
17119,3,0,1,31.3,140,78.6,57,4,2.07,5.332,-1.69,3
17121,3,7,7,31.5,134,77.2,58,4,0.6,4.09,-2.18,3
17123,3,6,6,23.9,136,74.3,60,4,3.12,5.742,-1.89,3
17125,3,6,6,26.2,136,76.3,60,4,4.34,6.072,-1.86,3
17127,3,7,8,36,132,79.2,59,4,1.27,4.846,-1.69,3
17129,3,3,2,26.7,136,76.1,60,4,0.36,3.579,-3.04,2
17131,3,6,6,22.9,142,74.9,60,4,1.38,4.928,-2.47,2
17133,3,1,1,32.2,148,79.9,57,14,2.36,5.464,-0.06,3
17135,3,6,6,30,140,76.7,57,2,0.84,4.427,-2.18,3
17137,3,4,5,28,140,76.2,57,4,0.61,4.108,-2.25,2
17139,3,6,6,28.3,134,76.1,58,2,2.57,5.551,-1.96,3
17141,3,2,2,20.2,142,72.8,60,4,0.58,4.063,-2.82,2
17143,3,2,2,23.8,136,75.1,60,4,1.8,5.193,-2.41,2
17145,3,7,8,33.4,148,78.1,57,4,1.3,4.871,-1.2,3
17147,3,6,6,26.9,130,75.3,61,2,0.07,1.952,-4.21,2
17149,3,7,8,27.4,140,77,57,4,2.19,5.388,-1.88,3
17151,3,9,9,34.2,132,77.8,59,14,1.01,4.611,-0.22,3
17153,3,9,9,36.3,148,80.7,57,4,1.24,4.824,-1.43,3
17155,3,9,9,24.1,142,75.4,60,4,7.23,6.583,-1.52,3
17157,3,6,4,33.3,148,78.6,57,14,3.15,5.754,0.63,4
17159,3,7,8,32,134,77.3,58,4,0.52,3.945,-2.2,3
17161,3,2,2,21.5,142,74.5,60,4,5.41,6.293,-1.87,3
17163,3,0,1,32.2,148,79.9,57,4,1.5,5.009,-1.81,3
17165,3,7,8,34.9,132,78.8,59,14,0.95,4.549,-0.41,3
17167,3,3,2,26.7,140,76.1,57,2,1.01,4.613,-2.47,2
17169,3,7,8,26.2,156,76.3,60,4,0.92,4.524,-2.08,3
17171,3,9,9,27.4,140,77,57,4,0.72,4.282,-2.47,2
17173,3,6,6,28.3,134,76.1,58,2,1.24,4.822,-2.34,2
17175,3,8,6,23.1,136,74.4,60,4,0.1,2.309,-3.87,2
17177,3,4,5,19.6,142,72.2,60,4,0.09,2.181,-3.75,2
17179,3,2,2,23.8,136,75.1,60,4,1.37,4.922,-2.55,2
17181,3,7,8,34.2,148,77.8,57,14,1.41,4.95,0.57,4
17183,3,4,5,27.6,130,75.1,61,2,0.34,3.521,-3.21,2
17185,3,7,8,32.9,132,78,59,4,1.88,5.238,-1.68,3
17187,3,7,8,23.8,156,74.8,60,4,0.12,2.467,-3.17,2
17189,3,6,4,32.1,148,78,57,4,0.27,3.28,-2.23,2
17191,3,7,8,32.7,132,77.2,59,4,0.23,3.144,-2.61,2
17193,3,6,6,33.6,132,78.3,59,4,1.35,4.906,-1.82,3
17195,3,4,5,21.9,142,74.2,60,4,1.76,5.168,-2.32,2
17197,3,0,1,23.9,130,74.2,55,2,1.44,4.966,-2.41,2
17199,3,5,7,34,148,78.2,57,14,4.55,6.121,1.05,4
17201,3,2,2,20.2,142,72.8,60,4,1.06,4.661,-2.5,2
17203,3,2,2,23.9,136,74.3,60,2,2.72,5.604,-2.26,2
18001,3,2,2,27.1,121,73.9,58,1,0.17,2.837,-3.55,2
18003,3,2,2,25.3,121,73,58,2,0.43,3.765,-2.97,2
18005,3,4,3,30.1,125,75.1,62,4,0.62,4.12,-2.38,2
18007,3,8,6,25.8,126,74.5,58,2,0.02,0.795,-4.71,1
18009,3,6,6,27.3,125,73.6,60,2,0.18,2.898,-3.27,2
18011,3,1,1,26.8,125,73.7,62,2,0.13,2.582,-3.68,2
18013,3,8,4,31.2,129,76.2,60,14,1.38,4.925,-0.29,3
18015,3,6,6,27.6,121,74.5,60,2,0.75,4.313,-2.83,2
18017,3,6,5,27.6,121,74.5,60,2,0.5,3.905,-3.04,2
18019,3,2,2,35.7,126,78.1,60,4,0.28,3.338,-2.49,2
18021,3,3,2,28.7,128,75.9,61,4,0.77,4.342,-2.56,2
18023,3,3,2,26,125,73.6,62,2,0.04,1.491,-4.37,2
18025,3,8,6,35.7,129,78.1,60,14,1.03,4.631,-0.2,3
18027,3,7,7,32.5,129,76.9,59,4,1.41,4.945,-1.7,3
18029,3,1,1,31.1,126,75.6,60,5,0.6,4.093,-2.04,3
18031,3,6,4,29.4,125,74.1,62,2,0.22,3.077,-3.09,2
18033,3,2,2,24.7,121,72.2,58,4,0.26,3.273,-2.81,2
18035,3,3,2,26.4,125,73.1,60,2,0.66,4.196,-2.6,2
18037,3,7,7,32.6,129,77.2,59,14,1.18,4.771,-0.34,3
18039,3,3,2,24.8,121,72.6,60,2,0.86,4.456,-2.72,2
18041,3,7,7,27.2,125,73.1,60,4,0.07,1.942,-3.35,2
18043,3,2,2,35.7,129,78.1,60,14,0.21,3.04,-1.04,3
18045,3,6,6,27.2,128,74.8,61,4,0.56,4.026,-2.68,2
18047,3,6,4,29.2,126,73.8,60,5,1.36,4.914,-1.45,3
18049,3,7,8,24.7,121,73.3,60,1,0.77,4.347,-3.13,2
18051,3,6,6,32.6,129,77.2,59,4,2.05,5.322,-1.56,3
18053,3,4,5,25.8,125,73.3,62,2,0.2,2.972,-3.54,2
18055,3,6,6,29.3,129,75.7,59,14,0.7,4.245,-0.77,3
18057,3,0,1,26.8,125,73.7,62,2,1.17,4.766,-2.53,2
18059,3,1,1,28.1,125,74.8,62,2,0.19,2.922,-3.58,2
18061,3,2,2,35.7,129,78.1,60,14,0.34,3.529,-0.78,3
18063,3,1,1,27.9,125,75,62,4,0.12,2.463,-3.61,2
18065,3,6,5,27.2,125,73.1,60,2,0.5,3.91,-2.61,2
18067,3,3,2,27.6,125,75.5,62,2,0.29,3.376,-3.61,2
18069,3,2,2,26.3,121,73.6,58,2,1.38,4.927,-2.34,2
18071,3,7,7,30.4,129,75.8,60,14,0.86,4.459,-0.57,3
18073,3,6,4,23.2,126,72.8,58,1,0.24,3.188,-3.57,2
18075,3,6,6,27.3,125,73.6,60,2,0.05,1.545,-3.98,2
18077,3,6,5,33.7,126,77.4,60,14,0.44,3.773,-0.89,3
18079,3,7,8,31.6,126,75.6,60,4,0.3,3.397,-2.48,2
18081,3,0,1,29.7,125,75.2,62,14,0.42,3.745,-1.16,3
18083,3,5,7,31,129,77.2,59,4,1.57,5.055,-1.98,3
18085,3,6,5,24.4,121,73.1,60,2,3.04,5.716,-2.25,2
18087,3,8,6,23.4,121,72.4,58,2,1.85,5.22,-2.36,2
18089,3,0,1,24.7,126,74,58,2,20.65,7.633,-1.14,3
18091,3,4,3,24,126,73.2,58,4,2.42,5.487,-1.87,3
18093,3,6,5,32.1,129,75.7,60,14,0.71,4.269,-0.35,3
18095,3,3,2,28.2,125,74.3,62,2,0.17,2.846,-3.47,2
18097,3,0,1,27.9,125,75,62,2,1.66,5.113,-2.51,2
18099,3,6,6,25.2,121,73.6,60,4,1.26,4.833,-2.41,2
18101,3,7,8,30.8,129,75.7,59,14,1.29,4.859,-0.19,3
18103,3,6,5,25.3,121,73.1,60,4,0.43,3.76,-2.83,2
18105,3,3,2,31.2,129,76.2,60,14,4.13,6.022,0.29,4
18107,3,6,3,27.2,128,74.8,61,4,0.16,2.774,-3.35,2
18109,3,1,1,29.7,125,75.2,62,14,0.71,4.267,-0.88,3
18111,3,8,4,25.6,126,74.8,58,1,0.42,3.729,-3.42,2
18113,3,6,6,23.9,121,71.9,58,4,1.56,5.048,-1.93,3
18115,3,1,1,31.1,126,75.6,60,14,0.86,4.451,-0.49,3
18117,3,7,8,30.9,129,75,60,14,2.13,5.36,0.21,4
18119,3,6,6,31.2,128,76.2,61,14,0.68,4.221,-0.76,3
18121,3,6,6,28.6,128,75.7,61,4,1.18,4.769,-2.3,2
18123,3,7,8,34.1,129,78.2,60,14,1.28,4.853,-0.38,3
18125,3,8,6,32.6,129,77.2,59,4,1.44,4.969,-1.75,3
18127,3,1,1,24.2,126,72.5,58,4,19.83,7.592,-0.54,3
18129,3,2,2,32.7,129,77.6,59,4,2.61,5.565,-1.53,3
18131,3,9,9,24.9,126,73.2,58,1,0.2,3.019,-3.48,2
18133,3,6,4,28.2,128,75.2,61,4,0.47,3.851,-2.71,2
18135,3,6,6,26.4,125,73.1,60,2,0.08,2.072,-3.72,2
18137,3,6,4,31.6,126,75.6,60,4,0.35,3.544,-2.4,2
18139,3,6,4,28.9,125,75,62,2,0.08,2.026,-3.97,2
18141,3,3,2,24,121,72.3,60,4,0.79,4.366,-2.51,2
18143,3,2,2,31.3,126,76.1,60,4,1.21,4.799,-1.92,3
18145,3,1,1,28.9,125,75,62,2,0.11,2.432,-3.76,2
18147,3,8,6,34.1,129,78.2,59,4,0.63,4.148,-2.2,3
18149,3,6,6,23.2,126,72.8,58,1,0.96,4.565,-2.85,2
18151,3,6,6,23.4,121,72.4,58,4,4.27,6.056,-1.61,3
18153,3,6,6,30.9,129,77.4,59,4,1.51,5.016,-2.07,3
18155,3,8,4,33,126,76.1,60,14,1.05,4.651,-0.2,3
18157,3,3,2,26,128,73.6,61,2,0.65,4.177,-2.79,2
18159,3,3,2,27.6,125,75.5,62,2,0.01,0,-5.4,1
18161,3,8,4,27.2,125,73.1,60,4,2.24,5.411,-1.51,3
18163,3,2,2,32.6,129,77.8,59,4,0.5,3.905,-2.48,2
18165,3,3,2,28.6,128,75.7,61,4,1.17,4.765,-2.3,2
18167,3,3,2,28.7,128,75.9,61,4,1.75,5.163,-2.12,3
18169,3,7,7,25.3,121,73.1,60,4,1.88,5.234,-2.05,3
18171,3,8,6,26.2,128,74.8,61,2,0.47,3.848,-3.25,2
18173,3,2,2,32.6,129,77.8,59,4,1.74,5.157,-1.81,3
18175,3,6,6,32.3,129,75.7,60,4,0.41,3.715,-2.13,3
18177,3,5,7,27.6,125,72.4,60,4,0.2,2.985,-2.54,2
